category,subcategory,group,size.group,size.overlap.category,size.category,Description,size.overlap.term,size.term,k.K,p.adjust,qvalue,ENTREZIDs,SYMBOLs,ENSEMBLIDs
H,,module_P337_BAL_EOS.pct_01,692,206,4383,HALLMARK_HEME_METABOLISM,15,200,0.075,0.19839508607664882,0.15889766619411236,80853/1497/2623/10058/4778/4354/55544/129642/6622/51312/2035/7832/6886/220972/26020,KDM7A/CTNS/GATA1/ABCB6/NFE2/MPP1/RBM38/MBOAT2/SNCA/SLC25A37/EPB41/BTG2/TAL1/MARCHF8/LRP10,ENSG00000006459/ENSG00000040531/ENSG00000102145/ENSG00000115657/ENSG00000123405/ENSG00000130830/ENSG00000132819/ENSG00000143797/ENSG00000145335/ENSG00000147454/ENSG00000159023/ENSG00000159388/ENSG00000162367/ENSG00000165406/ENSG00000197324
H,,module_P337_BAL_EOS.pct_01,692,206,4383,HALLMARK_APOPTOSIS,12,161,0.07453416149068323,0.2852986851660297,0.22850009109407415,3082/7078/638/894/5330/51176/5058/7832/7465/3489/1960/6304,HGF/TIMP3/BIK/CCND2/PLCB2/LEF1/PAK1/BTG2/WEE1/IGFBP6/EGR3/SATB1,ENSG00000019991/ENSG00000100234/ENSG00000100290/ENSG00000118971/ENSG00000137841/ENSG00000138795/ENSG00000149269/ENSG00000159388/ENSG00000166483/ENSG00000167779/ENSG00000179388/ENSG00000182568
H,,module_P337_BAL_EOS.pct_01,692,206,4383,HALLMARK_ANGIOGENESIS,4,36,0.1111111111111111,0.3058492325760991,0.2449593395918414,8993/6696/894/3764,PGLYRP1/SPP1/CCND2/KCNJ8,ENSG00000008438/ENSG00000118785/ENSG00000118971/ENSG00000121361
H,,module_P337_BAL_EOS.pct_01,692,206,4383,HALLMARK_TGF_BETA_SIGNALING,5,54,0.09259259259259259,0.3542634328464716,0.28373501486559516,5054/3065/4053/5045/9612,SERPINE1/HDAC1/LTBP2/FURIN/NCOR2,ENSG00000106366/ENSG00000116478/ENSG00000119681/ENSG00000140564/ENSG00000196498
H,,module_P337_BAL_EOS.pct_01,692,206,4383,HALLMARK_COMPLEMENT,12,200,0.06,0.6588856600971601,0.5277116270801054,5641/5251/5054/10938/5292/5547/7941/6935/978/10125/2153/4321,LGMN/PHEX/SERPINE1/EHD1/PIM1/PRCP/PLA2G7/ZEB1/CDA/RASGRP1/F5/MMP12,ENSG00000100600/ENSG00000102174/ENSG00000106366/ENSG00000110047/ENSG00000137193/ENSG00000137509/ENSG00000146070/ENSG00000148516/ENSG00000158825/ENSG00000172575/ENSG00000198734/ENSG00000262406
H,,module_P337_BAL_EOS.pct_01,692,206,4383,HALLMARK_MITOTIC_SPINDLE,12,199,0.06030150753768844,0.6588856600971601,0.5277116270801054,7414/8440/5829/393/64857/55722/64411/54509/127829/163786/2035/4082,VCL/NCK2/PXN/ARHGAP4/PLEKHG2/CEP72/ARAP3/RHOF/ARL8A/SASS6/EPB41/MARCKS,ENSG00000035403/ENSG00000071051/ENSG00000089159/ENSG00000089820/ENSG00000090924/ENSG00000112877/ENSG00000120318/ENSG00000139725/ENSG00000143862/ENSG00000156876/ENSG00000159023/ENSG00000277443
H,,module_P337_BAL_EOS.pct_01,692,206,4383,HALLMARK_APICAL_JUNCTION,11,200,0.055,0.865289244635138,0.6930234224766553,7414/3757/1265/2533/30835/4318/10398/54509/8751/5603/4982,VCL/KCNH2/CNN2/FYB1/CD209/MMP9/MYL9/RHOF/ADAM15/MAPK13/TNFRSF11B,ENSG00000035403/ENSG00000055118/ENSG00000064666/ENSG00000082074/ENSG00000090659/ENSG00000100985/ENSG00000101335/ENSG00000139725/ENSG00000143537/ENSG00000156711/ENSG00000164761
H,,module_P337_BAL_EOS.pct_01,692,206,4383,HALLMARK_MTORC1_SIGNALING,11,200,0.055,0.865289244635138,0.6930234224766553,5641/11151/8140/7852/10875/9415/29968/6652/7832/205/10962,LGMN/CORO1A/SLC7A5/CXCR4/FGL2/FADS2/PSAT1/SORD/BTG2/AK4/MLLT11,ENSG00000100600/ENSG00000102879/ENSG00000103257/ENSG00000121966/ENSG00000127951/ENSG00000134824/ENSG00000135069/ENSG00000140263/ENSG00000159388/ENSG00000162433/ENSG00000213190
H,,module_P337_BAL_EOS.pct_01,692,206,4383,HALLMARK_CHOLESTEROL_HOMEOSTASIS,4,74,0.05405405405405406,0.9774556961909556,0.7828592532421842,5641/1119/9415/118429,LGMN/CHKA/FADS2/ANTXR2,ENSG00000100600/ENSG00000110721/ENSG00000134824/ENSG00000163297
H,,module_P337_BAL_EOS.pct_01,692,206,4383,HALLMARK_HYPOXIA,10,200,0.05,0.9774556961909556,0.7828592532421842,9957/5054/7852/6385/272/5292/133/205/9435/284119,HS3ST1/SERPINE1/CXCR4/SDC4/AMPD3/PIM1/ADM/AK4/CHST2/CAVIN1,ENSG00000002587/ENSG00000106366/ENSG00000121966/ENSG00000124145/ENSG00000133805/ENSG00000137193/ENSG00000148926/ENSG00000162433/ENSG00000175040/ENSG00000177469
H,,module_P337_BAL_EOS.pct_01,692,206,4383,HALLMARK_NOTCH_SIGNALING,2,32,0.0625,0.9774556961909556,0.7828592532421842,3955/8321,LFNG/FZD1,ENSG00000106003/ENSG00000157240
H,,module_P337_BAL_EOS.pct_01,692,206,4383,HALLMARK_P53_PATHWAY,10,200,0.05,0.9774556961909556,0.7828592532421842,50619/4033/894/4814/5791/7832/7039/2810/8651/3006,DEF6/LRMP/CCND2/NINJ1/PTPRE/BTG2/TGFA/SFN/SOCS1/H1-2,ENSG00000023892/ENSG00000118308/ENSG00000118971/ENSG00000131669/ENSG00000132334/ENSG00000159388/ENSG00000163235/ENSG00000175793/ENSG00000185338/ENSG00000187837
H,,module_P337_BAL_EOS.pct_01,692,206,4383,HALLMARK_ADIPOGENESIS,2,200,0.01,0.9999477336594542,0.8008734708942998,284119/4056,CAVIN1/LTC4S,ENSG00000177469/ENSG00000213316
H,,module_P337_BAL_EOS.pct_01,692,206,4383,HALLMARK_ANDROGEN_RESPONSE,3,100,0.03,0.9999477336594542,0.8008734708942998,1021/6652/10461,CDK6/SORD/MERTK,ENSG00000105810/ENSG00000140263/ENSG00000153208
H,,module_P337_BAL_EOS.pct_01,692,206,4383,HALLMARK_APICAL_SURFACE,2,44,0.045454545454545456,0.9999477336594542,0.8008734708942998,51738/55959,GHRL/SULF2,ENSG00000157017/ENSG00000196562
H,,module_P337_BAL_EOS.pct_01,692,206,4383,HALLMARK_BILE_ACID_METABOLISM,3,112,0.026785714285714284,0.9999477336594542,0.8008734708942998,2030/9415/23460,SLC29A1/FADS2/ABCA6,ENSG00000112759/ENSG00000134824/ENSG00000154262
H,,module_P337_BAL_EOS.pct_01,692,206,4383,HALLMARK_COAGULATION,6,138,0.043478260869565216,0.9999477336594542,0.8008734708942998,7078/5641/4318/5054/4316/5045,TIMP3/LGMN/MMP9/SERPINE1/MMP7/FURIN,ENSG00000100234/ENSG00000100600/ENSG00000100985/ENSG00000106366/ENSG00000137673/ENSG00000140564
H,,module_P337_BAL_EOS.pct_01,692,206,4383,HALLMARK_DNA_REPAIR,2,150,0.013333333333333334,0.9999477336594542,0.8008734708942998,978/3059,CDA/HCLS1,ENSG00000158825/ENSG00000180353
H,,module_P337_BAL_EOS.pct_01,692,206,4383,HALLMARK_E2F_TARGETS,4,200,0.02,0.9999477336594542,0.8008734708942998,10606/29893/11168/7465,PAICS/PSMC3IP/PSIP1/WEE1,ENSG00000128050/ENSG00000131470/ENSG00000164985/ENSG00000166483
H,,module_P337_BAL_EOS.pct_01,692,206,4383,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,9,200,0.045,0.9999477336594542,0.8008734708942998,7078/10398/5054/1294/6696/6385/4982/3576/10409,TIMP3/MYL9/SERPINE1/COL7A1/SPP1/SDC4/TNFRSF11B/CXCL8/BASP1,ENSG00000100234/ENSG00000101335/ENSG00000106366/ENSG00000114270/ENSG00000118785/ENSG00000124145/ENSG00000164761/ENSG00000169429/ENSG00000176788
H,,module_P337_BAL_EOS.pct_01,692,206,4383,HALLMARK_FATTY_ACID_METABOLISM,2,158,0.012658227848101266,0.9999477336594542,0.8008734708942998,762/4056,CA4/LTC4S,ENSG00000167434/ENSG00000213316
H,,module_P337_BAL_EOS.pct_01,692,206,4383,HALLMARK_G2M_CHECKPOINT,5,200,0.025,0.9999477336594542,0.8008734708942998,8140/7468/6541/7371/4082,SLC7A5/NSD2/SLC7A1/UCK2/MARCKS,ENSG00000103257/ENSG00000109685/ENSG00000139514/ENSG00000143179/ENSG00000277443
H,,module_P337_BAL_EOS.pct_01,692,206,4383,HALLMARK_GLYCOLYSIS,7,200,0.035,0.9999477336594542,0.8008734708942998,638/10058/7852/10461/205/7039/9435,BIK/ABCB6/CXCR4/MERTK/AK4/TGFA/CHST2,ENSG00000100290/ENSG00000115657/ENSG00000121966/ENSG00000153208/ENSG00000162433/ENSG00000163235/ENSG00000175040
H,,module_P337_BAL_EOS.pct_01,692,206,4383,HALLMARK_HEDGEHOG_SIGNALING,2,36,0.05555555555555555,0.9999477336594542,0.8008734708942998,1021/9289,CDK6/ADGRG1,ENSG00000105810/ENSG00000205336
H,,module_P337_BAL_EOS.pct_01,692,206,4383,HALLMARK_INTERFERON_ALPHA_RESPONSE,4,97,0.041237113402061855,0.9999477336594542,0.8008734708942998,85441/91543/1435/6402,HELZ2/RSAD2/CSF1/SELL,ENSG00000130589/ENSG00000134321/ENSG00000184371/ENSG00000188404
H,,module_P337_BAL_EOS.pct_01,692,206,4383,HALLMARK_KRAS_SIGNALING_DN,7,200,0.035,0.9999477336594542,0.8008734708942998,8115/3955/50489/91543/7832/9435/57118,TCL1A/LFNG/CD207/RSAD2/BTG2/CHST2/CAMK1D,ENSG00000100721/ENSG00000106003/ENSG00000116031/ENSG00000134321/ENSG00000159388/ENSG00000175040/ENSG00000183049
H,,module_P337_BAL_EOS.pct_01,692,206,4383,HALLMARK_MYC_TARGETS_V1,1,200,0.005,0.9999477336594542,0.8008734708942998,7307,U2AF1,ENSG00000160201
H,,module_P337_BAL_EOS.pct_01,692,206,4383,HALLMARK_MYC_TARGETS_V2,1,58,0.017241379310344827,0.9999477336594542,0.8008734708942998,6652,SORD,ENSG00000140263
H,,module_P337_BAL_EOS.pct_01,692,206,4383,HALLMARK_MYOGENESIS,5,200,0.025,0.9999477336594542,0.8008734708942998,23604/3757/4208/165/3801,DAPK2/KCNH2/MEF2C/AEBP1/KIFC3,ENSG00000035664/ENSG00000055118/ENSG00000081189/ENSG00000106624/ENSG00000140859
H,,module_P337_BAL_EOS.pct_01,692,206,4383,HALLMARK_PI3K_AKT_MTOR_SIGNALING,3,105,0.02857142857142857,0.9999477336594542,0.8008734708942998,7852/5579/2810,CXCR4/PRKCB/SFN,ENSG00000121966/ENSG00000166501/ENSG00000175793
H,,module_P337_BAL_EOS.pct_01,692,206,4383,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,1,49,0.02040816326530612,0.9999477336594542,0.8008734708942998,4353,MPO,ENSG00000005381
H,,module_P337_BAL_EOS.pct_01,692,206,4383,HALLMARK_SPERMATOGENESIS,1,135,0.007407407407407408,0.9999477336594542,0.8008734708942998,3305,HSPA1L,ENSG00000204390
H,,module_P337_BAL_EOS.pct_01,692,206,4383,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,5,113,0.04424778761061947,0.9999477336594542,0.8008734708942998,8140/6347/29968/1054/2081,SLC7A5/CCL2/PSAT1/CEBPG/ERN1,ENSG00000103257/ENSG00000108691/ENSG00000135069/ENSG00000153879/ENSG00000178607
H,,module_P337_BAL_EOS.pct_01,692,206,4383,HALLMARK_UV_RESPONSE_DN,2,144,0.013888888888888888,0.9999477336594542,0.8008734708942998,5054/6541,SERPINE1/SLC7A1,ENSG00000106366/ENSG00000139514
H,,module_P337_BAL_EOS.pct_01,692,206,4383,HALLMARK_UV_RESPONSE_UP,7,158,0.04430379746835443,0.9999477336594542,0.8008734708942998,3757/1119/10948/5045/1054/7832/10125,KCNH2/CHKA/STARD3/FURIN/CEBPG/BTG2/RASGRP1,ENSG00000055118/ENSG00000110721/ENSG00000131748/ENSG00000140564/ENSG00000153879/ENSG00000159388/ENSG00000172575
H,,module_P337_BAL_EOS.pct_01,692,206,4383,HALLMARK_XENOBIOTIC_METABOLISM,6,200,0.03,0.9999477336594542,0.8008734708942998,5054/3290/4814/978/57447/9060,SERPINE1/HSD11B1/NINJ1/CDA/NDRG2/PAPSS2,ENSG00000106366/ENSG00000117594/ENSG00000131669/ENSG00000158825/ENSG00000165795/ENSG00000198682
H,,module_P337_BAL_EOS.pct_00,99,33,4383,HALLMARK_ALLOGRAFT_REJECTION,4,200,0.02,0.5247437245725618,0.5247437245725618,2268/43/114548/2149,FGR/ACHE/NLRP3/F2R,ENSG00000000938/ENSG00000087085/ENSG00000162711/ENSG00000181104
H,,module_P337_BAL_EOS.pct_00,99,33,4383,HALLMARK_ANDROGEN_RESPONSE,3,100,0.03,0.5247437245725618,0.5247437245725618,23223/10645/1836,RRP12/CAMKK2/SLC26A2,ENSG00000052749/ENSG00000110931/ENSG00000155850
H,,module_P337_BAL_EOS.pct_00,99,33,4383,HALLMARK_INFLAMMATORY_RESPONSE,4,200,0.02,0.5247437245725618,0.5247437245725618,10203/6324/6369/114548,CALCRL/SCN1B/CCL24/NLRP3,ENSG00000064989/ENSG00000105711/ENSG00000106178/ENSG00000162711
H,,module_P337_BAL_EOS.pct_00,99,33,4383,HALLMARK_MYC_TARGETS_V2,2,58,0.034482758620689655,0.5247437245725618,0.5247437245725618,23223/27346,RRP12/TMEM97,ENSG00000052749/ENSG00000109084
H,,module_P337_BAL_EOS.pct_00,99,33,4383,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,3,200,0.015,0.5672940254659937,0.5672940254659937,3486/290/30008,IGFBP3/ANPEP/EFEMP2,ENSG00000146674/ENSG00000166825/ENSG00000172638
H,,module_P337_BAL_EOS.pct_00,99,33,4383,HALLMARK_ESTROGEN_RESPONSE_EARLY,3,200,0.015,0.5672940254659937,0.5672940254659937,23223/10439/1836,RRP12/OLFM1/SLC26A2,ENSG00000052749/ENSG00000130558/ENSG00000155850
H,,module_P337_BAL_EOS.pct_00,99,33,4383,HALLMARK_KRAS_SIGNALING_UP,3,200,0.015,0.5672940254659937,0.5672940254659937,6324/3486/6447,SCN1B/IGFBP3/SCG5,ENSG00000105711/ENSG00000146674/ENSG00000166922
H,,module_P337_BAL_EOS.pct_00,99,33,4383,HALLMARK_MYOGENESIS,3,200,0.015,0.5672940254659937,0.5672940254659937,43/2281/3486,ACHE/FKBP1B/IGFBP3,ENSG00000087085/ENSG00000119782/ENSG00000146674
H,,module_P337_BAL_EOS.pct_00,99,33,4383,HALLMARK_P53_PATHWAY,3,200,0.015,0.5672940254659937,0.5672940254659937,3872/10458/2149,KRT17/BAIAP2/F2R,ENSG00000128422/ENSG00000175866/ENSG00000181104
H,,module_P337_BAL_EOS.pct_00,99,33,4383,HALLMARK_PI3K_AKT_MTOR_SIGNALING,2,105,0.01904761904761905,0.5672940254659937,0.5672940254659937,57521/7184,RPTOR/HSP90B1,ENSG00000141564/ENSG00000166598
H,,module_P337_BAL_EOS.pct_00,99,33,4383,HALLMARK_APICAL_JUNCTION,2,200,0.01,0.6118031020570986,0.6118031020570986,7248/10458,TSC1/BAIAP2,ENSG00000165699/ENSG00000175866
H,,module_P337_BAL_EOS.pct_00,99,33,4383,HALLMARK_CHOLESTEROL_HOMEOSTASIS,1,74,0.013513513513513514,0.6118031020570986,0.6118031020570986,27346,TMEM97,ENSG00000109084
H,,module_P337_BAL_EOS.pct_00,99,33,4383,HALLMARK_COAGULATION,2,138,0.014492753623188406,0.6118031020570986,0.6118031020570986,9948/1397,WDR1/CRIP2,ENSG00000071127/ENSG00000182809
H,,module_P337_BAL_EOS.pct_00,99,33,4383,HALLMARK_E2F_TARGETS,2,200,0.01,0.6118031020570986,0.6118031020570986,4172/64785,MCM3/GINS3,ENSG00000112118/ENSG00000181938
H,,module_P337_BAL_EOS.pct_00,99,33,4383,HALLMARK_ESTROGEN_RESPONSE_LATE,2,200,0.01,0.6118031020570986,0.6118031020570986,10439/1836,OLFM1/SLC26A2,ENSG00000130558/ENSG00000155850
H,,module_P337_BAL_EOS.pct_00,99,33,4383,HALLMARK_G2M_CHECKPOINT,2,200,0.01,0.6118031020570986,0.6118031020570986,5933/4172,RBL1/MCM3,ENSG00000080839/ENSG00000112118
H,,module_P337_BAL_EOS.pct_00,99,33,4383,HALLMARK_GLYCOLYSIS,2,200,0.01,0.6118031020570986,0.6118031020570986,6676/3486,SPAG4/IGFBP3,ENSG00000061656/ENSG00000146674
H,,module_P337_BAL_EOS.pct_00,99,33,4383,HALLMARK_HEDGEHOG_SIGNALING,1,36,0.027777777777777776,0.6118031020570986,0.6118031020570986,43,ACHE,ENSG00000087085
H,,module_P337_BAL_EOS.pct_00,99,33,4383,HALLMARK_MTORC1_SIGNALING,2,200,0.01,0.6118031020570986,0.6118031020570986,27346/7184,TMEM97/HSP90B1,ENSG00000109084/ENSG00000166598
H,,module_P337_BAL_EOS.pct_00,99,33,4383,HALLMARK_TGF_BETA_SIGNALING,1,54,0.018518518518518517,0.6118031020570986,0.6118031020570986,3397,ID1,ENSG00000125968
H,,module_P337_BAL_EOS.pct_00,99,33,4383,HALLMARK_UV_RESPONSE_DN,2,144,0.013888888888888888,0.6118031020570986,0.6118031020570986,3397/2869,ID1/GRK5,ENSG00000125968/ENSG00000198873
H,,module_P337_BAL_EOS.pct_00,99,33,4383,HALLMARK_UV_RESPONSE_UP,2,158,0.012658227848101266,0.6118031020570986,0.6118031020570986,10439/23467,OLFM1/NPTXR,ENSG00000130558/ENSG00000221890
H,,module_P337_BAL_EOS.pct_00,99,33,4383,HALLMARK_PROTEIN_SECRETION,1,96,0.010416666666666666,0.6779901651135252,0.6779901651135252,664,BNIP3,ENSG00000176171
H,,module_P337_BAL_EOS.pct_00,99,33,4383,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,1,113,0.008849557522123894,0.7237648308481279,0.7237648308481278,7184,HSP90B1,ENSG00000166598
H,,module_P337_BAL_EOS.pct_00,99,33,4383,HALLMARK_SPERMATOGENESIS,1,135,0.007407407407407408,0.7742639246339535,0.7742639246339535,6447,SCG5,ENSG00000166922
H,,module_P337_BAL_EOS.pct_00,99,33,4383,HALLMARK_APOPTOSIS,1,161,0.006211180124223602,0.7871239354046393,0.7871239354046392,2149,F2R,ENSG00000181104
H,,module_P337_BAL_EOS.pct_00,99,33,4383,HALLMARK_HYPOXIA,1,200,0.005,0.7871239354046393,0.7871239354046392,3486,IGFBP3,ENSG00000146674
H,,module_P337_BAL_EOS.pct_00,99,33,4383,HALLMARK_IL2_STAT5_SIGNALING,1,199,0.005025125628140704,0.7871239354046393,0.7871239354046392,23208,SYT11,ENSG00000132718
H,,module_P337_BAL_EOS.pct_00,99,33,4383,HALLMARK_MITOTIC_SPINDLE,1,199,0.005025125628140704,0.7871239354046393,0.7871239354046392,7248,TSC1,ENSG00000165699
H,,module_P337_BAL_EOS.pct_00,99,33,4383,HALLMARK_XENOBIOTIC_METABOLISM,1,200,0.005,0.7871239354046393,0.7871239354046392,27346,TMEM97,ENSG00000109084
