group,size_group,gs_cat,gs_subcat,size_cat.subcat,group_in_cat.subcat,pathway,size_pathway,group_in_pathway,k/K,pval,FDR,qvalue,genes
STRING.cluster,377,C5,GO:BP,17872,313,GOBP_CYTOKINE_MEDIATED_SIGNALING_PATHWAY,485,21,0.04329896907216495,1.3793397326784126e-4,0.02749483867138969,0.025437928543711356,"c(""CSF3"", ""NMI"", ""PLVAP"", ""CCL21"", ""MAPK3"", ""IL1RL2"", ""NOTCH1"", ""CXCR5"", ""IL22RA2"", ""IL7R"", ""IL3RA"", ""IL17A"", ""CCL7"", ""IFNA2"", ""CCL26"", ""CXCL1"", ""TNFSF11"", ""IL34"", ""LIMS1"", ""DUOX2"", ""IFITM2"")"
STRING.cluster,377,C5,GO:BP,17872,313,GOBP_STRIATED_MUSCLE_CELL_DIFFERENTIATION,283,15,0.053003533568904596,1.4843006166793152e-4,0.0277378677741947,0.02566277645153447,"c(""RGS2"", ""CDH2"", ""NOTCH1"", ""MAML1"", ""TCAP"", ""TPM1"", ""CASQ1"", ""PI16"", ""SHOX2"", ""PPP3CA"", ""NRG1"", ""FHL2"", ""MYH3"", ""VEGFA"", ""NEB"")"
STRING.cluster,377,C5,GO:BP,17872,313,GOBP_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT,116,9,0.07758620689655173,2.0434215873891363e-4,0.034178689716163224,0.03162175552687095,"c(""IL23A"", ""LIF"", ""IL9"", ""NOTCH1"", ""IL7R"", ""RET"", ""IFNA2"", ""IL10"", ""SOCS2"")"
STRING.cluster,377,C5,GO:BP,17872,313,GOBP_MONONUCLEAR_CELL_MIGRATION,199,12,0.06030150753768844,2.0976026046127833e-4,0.034178689716163224,0.03162175552687095,"c(""CCL21"", ""CCL27"", ""MAPK3"", ""CKLF"", ""RET"", ""S100A12"", ""CCL7"", ""CCL26"", ""TNFSF11"", ""IL34"", ""CD200"", ""GCSAML"")"
STRING.cluster,377,C5,GO:BP,17872,313,GOBP_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION,261,14,0.05363984674329502,2.1718899819635491e-4,0.034178689716163224,0.03162175552687095,"c(""GPRC5A"", ""CSF3"", ""IL23A"", ""LIF"", ""IL9"", ""BMP6"", ""TGFA"", ""IL22RA2"", ""PDGFA"", ""ARHGEF2"", ""IFNA2"", ""NRG1"", ""IL34"", ""VEGFA"")"
STRING.cluster,377,C5,GO:BP,17872,313,GOBP_POSITIVE_REGULATION_OF_MAP_KINASE_ACTIVITY,118,9,0.07627118644067797,2.3246501906933043e-4,0.034753520350864896,0.03215358263758949,"c(""DRD4"", ""AXIN1"", ""TGFA"", ""PDGFA"", ""S100A12"", ""TNFSF11"", ""TLR6"", ""IL34"", ""VEGFA"")"
STRING.cluster,377,C5,GO:BP,17872,313,GOBP_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT,234,13,0.05555555555555555,2.584915899215916e-4,0.03680427875550281,0.034050922221250265,"c(""RGS2"", ""NOTCH1"", ""MAML1"", ""TCAP"", ""ZFPM1"", ""MAPK11"", ""TPM1"", ""PI16"", ""SHOX2"", ""NRG1"", ""FHL2"", ""VEGFA"", ""NEB"")"
STRING.cluster,377,C5,GO:BP,17872,313,GOBP_CARDIAC_MUSCLE_CELL_DIFFERENTIATION,121,9,0.0743801652892562,2.8061991405768785e-4,0.037774258677327505,0.034948337195570035,"c(""RGS2"", ""MAML1"", ""TCAP"", ""PI16"", ""SHOX2"", ""NRG1"", ""FHL2"", ""VEGFA"", ""NEB"")"
STRING.cluster,377,C5,GO:BP,17872,313,GOBP_MAMMARY_GLAND_ALVEOLUS_DEVELOPMENT,19,4,0.21052631578947367,2.9057122059482696e-4,0.037774258677327505,0.034948337195570035,"c(""TGFA"", ""TNFSF11"", ""VEGFA"", ""SOCS2"")"
STRING.cluster,377,C5,GO:BP,17872,313,GOBP_REGULATION_OF_HEMOPOIESIS,374,17,0.045454545454545456,3.411724455364294e-4,0.0425044005064135,0.03932461345919897,"c(""CSF3"", ""IL23A"", ""LIF"", ""IL1RL2"", ""ZFP36L2"", ""IL7R"", ""ZFPM1"", ""MAPK11"", ""ZMIZ1"", ""IL17A"", ""IFNA2"", ""TNFSF11"", ""ZC3H8"", ""IL34"", ""PRKCA"", ""IL10"", ""ACVR1B"")"
STRING.cluster,377,C5,GO:BP,17872,313,GOBP_POSITIVE_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION,55,6,0.10909090909090909,3.8748551808341576e-4,0.046343267962776526,0.04287629227466175,"c(""IL23A"", ""LIF"", ""IL17A"", ""TNFSF11"", ""IL34"", ""PRKCA"")"
STRING.cluster,377,C5,GO:BP,17872,313,GOBP_POSITIVE_REGULATION_OF_HEMOPOIESIS,159,10,0.06289308176100629,5.035544964462786e-4,0.05407240659008971,0.050027208068563894,"c(""IL23A"", ""LIF"", ""IL1RL2"", ""IL7R"", ""ZMIZ1"", ""IL17A"", ""TNFSF11"", ""IL34"", ""PRKCA"", ""IL10"")"
STRING.cluster,377,C5,GO:BP,17872,313,GOBP_NEUTROPHIL_CHEMOTAXIS,105,8,0.0761904761904762,5.182771578023762e-4,0.05407240659008971,0.050027208068563894,"c(""IL23A"", ""CCL21"", ""CKLF"", ""ITGA9"", ""S100A12"", ""CCL7"", ""CCL26"", ""CXCL1"")"
STRING.cluster,377,C5,GO:BP,17872,313,GOBP_REGULATION_OF_LEUKOCYTE_DIFFERENTIATION,285,14,0.04912280701754386,5.277989620124751e-4,0.05407240659008971,0.050027208068563894,"c(""IL23A"", ""LIF"", ""IL1RL2"", ""ZFP36L2"", ""IL7R"", ""ZFPM1"", ""ZMIZ1"", ""IL17A"", ""IFNA2"", ""TNFSF11"", ""ZC3H8"", ""IL34"", ""PRKCA"", ""IL10"")"
STRING.cluster,377,C5,GO:BP,17872,313,GOBP_MUSCLE_CELL_DIFFERENTIATION,389,17,0.043701799485861184,5.338239938248285e-4,0.05407240659008971,0.050027208068563894,"c(""RGS2"", ""MED28"", ""CDH2"", ""NOTCH1"", ""MAML1"", ""TCAP"", ""MAPK11"", ""TPM1"", ""CASQ1"", ""PI16"", ""SHOX2"", ""PPP3CA"", ""NRG1"", ""FHL2"", ""MYH3"", ""VEGFA"", ""NEB"")"
STRING.cluster,377,C5,GO:BP,17872,313,GOBP_MUSCLE_ORGAN_MORPHOGENESIS,81,7,0.08641975308641975,5.425325075928733e-4,0.05407240659008971,0.050027208068563894,"c(""LIF"", ""NOTCH1"", ""TCAP"", ""ZFPM1"", ""TPM1"", ""SHOX2"", ""NRG1"")"
STRING.cluster,377,C5,GO:BP,17872,313,GOBP_NEGATIVE_REGULATION_OF_CELL_CELL_ADHESION_MEDIATED_BY_CADHERIN,10,3,0.3,5.827468509925903e-4,0.055017471390879376,0.050901571841306455,"c(""NOTCH1"", ""BMP6"", ""VEGFA"")"
STRING.cluster,377,C5,GO:BP,17872,313,GOBP_POSITIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE,223,12,0.053811659192825115,5.888157473271372e-4,0.055017471390879376,0.050901571841306455,"c(""CCL21"", ""MAPK3"", ""NOTCH1"", ""BRAF"", ""NECAB2"", ""PDGFA"", ""CCL7"", ""CCL26"", ""TNFSF11"", ""NRG1"", ""PRKCA"", ""NTRK1"")"
STRING.cluster,377,C5,GO:BP,17872,313,GOBP_HISTONE_H3_K4_TRIMETHYLATION,23,4,0.17391304347826086,6.281717699763666e-4,0.05691616946149503,0.052658226842038,"c(""KMT2D"", ""KMT2E"", ""TET3"", ""NFYC"")"
STRING.cluster,377,C5,GO:BP,17872,313,GOBP_POSITIVE_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY,264,13,0.04924242424242424,8.096170662437504e-4,0.06944205826870635,0.06424704422818528,"c(""CSF3"", ""TAF12"", ""CYTL1"", ""TRIM13"", ""ARHGEF2"", ""S100A12"", ""PPP3CA"", ""TNFSF11"", ""TLR6"", ""IL10"", ""CD200"", ""NTRK1"", ""VEGFA"")"
STRING.cluster,377,C5,GO:BP,17872,313,GOBP_POSITIVE_REGULATION_OF_CHEMOTAXIS,140,9,0.06428571428571428,8.151754119545318e-4,0.06944205826870635,0.06424704422818528,"c(""IL23A"", ""CCL21"", ""CCL27"", ""MAPK3"", ""IL16"", ""CCL7"", ""CCL26"", ""IL34"", ""VEGFA"")"
STRING.cluster,377,C5,GO:BP,17872,313,GOBP_MUSCLE_TISSUE_DEVELOPMENT,405,17,0.04197530864197531,8.360916714626851e-4,0.06944205826870635,0.06424704422818528,"c(""RGS2"", ""NOTCH1"", ""MAML1"", ""TCAP"", ""ZFPM1"", ""MAPK11"", ""TPM1"", ""ZBTB18"", ""CASQ1"", ""HIVEP3"", ""PI16"", ""SHOX2"", ""PPP3CA"", ""NRG1"", ""FHL2"", ""VEGFA"", ""NEB"")"
STRING.cluster,377,C5,GO:BP,17872,313,GOBP_LYMPHOCYTE_MIGRATION,118,8,0.06779661016949153,0.0011185762130648813,0.0880142862385262,0.08142986947187003,"c(""CCL21"", ""CCL27"", ""CKLF"", ""RET"", ""CCL7"", ""CCL26"", ""CD200"", ""GCSAML"")"
STRING.cluster,377,C5,GO:BP,17872,313,GOBP_MUSCLE_ADAPTATION,118,8,0.06779661016949153,0.0011185762130648813,0.0880142862385262,0.08142986947187003,"c(""RGS2"", ""NOTCH1"", ""TCAP"", ""CAMK2G"", ""CASQ1"", ""PI16"", ""PPP3CA"", ""PRKCA"")"
STRING.cluster,377,C5,GO:BP,17872,313,GOBP_POSITIVE_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY,210,11,0.05238095238095238,0.0012280906348375257,0.09415361533754364,0.08710991061681557,"c(""DRD4"", ""CDC6"", ""AXIN1"", ""TGFA"", ""PDGFA"", ""S100A12"", ""TNFSF11"", ""TLR6"", ""IL34"", ""DAZAP2"", ""VEGFA"")"
STRING.cluster,377,C5,GO:BP,17872,313,GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS,94,7,0.07446808510638298,0.0013169907315384157,0.09844505718249658,0.09108030638113042,"c(""IL23A"", ""CCL21"", ""CCL27"", ""MAPK3"", ""CCL7"", ""IL34"", ""VEGFA"")"
STRING.cluster,377,C5,GO:BP,17872,313,GOBP_CELL_CELL_ADHESION_MEDIATED_BY_CADHERIN,28,4,0.14285714285714285,0.0013558717236375442,0.0988794256994209,0.09148217945364484,"c(""CDH2"", ""NOTCH1"", ""BMP6"", ""VEGFA"")"
STRING.cluster,377,C5,GO:BP,17872,313,GOBP_REGULATION_OF_MUSCLE_ADAPTATION,95,7,0.07368421052631578,0.001400858397540688,0.09972777639634897,0.09226706437937163,"c(""RGS2"", ""NOTCH1"", ""CAMK2G"", ""CASQ1"", ""PI16"", ""PPP3CA"", ""PRKCA"")"
STRING.cluster,377,C5,GO:BP,17872,313,GOBP_REGULATION_OF_ENDOTHELIAL_CELL_DIFFERENTIATION,48,5,0.10416666666666667,0.0014748050205907392,0.10055600815771772,0.09303333548265522,"c(""PROC"", ""NOTCH1"", ""BMP6"", ""S1PR2"", ""VEGFA"")"
STRING.cluster,377,C5,GO:BP,17872,313,GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION,183,10,0.0546448087431694,0.0014797539662005283,0.10055600815771772,0.09303333548265522,"c(""CDC6"", ""USP44"", ""CDK2"", ""ZFP36L2"", ""RAD21"", ""DCUN1D3"", ""WAC"", ""BUB3"", ""RPA2"", ""UIMC1"")"
STRING.cluster,377,C5,GO:BP,17872,313,GOBP_NEGATIVE_REGULATION_OF_TRANSPORT,466,18,0.03862660944206009,0.0015205439677556983,0.10103169919087862,0.0934734397020345,"c(""DRD4"", ""RGS2"", ""LIF"", ""BARD1"", ""CRHBP"", ""NOTCH1"", ""NECAB2"", ""OAZ3"", ""SVIP"", ""SCAMP5"", ""SEMG1"", ""GABBR1"", ""PPP3CA"", ""UBAC2"", ""NRG1"", ""CD200"", ""NDFIP2"", ""PACSIN1"")"
STRING.cluster,377,C5,GO:BP,17872,313,GOBP_MACROPHAGE_DIFFERENTIATION,49,5,0.10204081632653061,0.0016192056729146676,0.1052483687394534,0.09737465694324363,"c(""LIF"", ""NRROS"", ""IL34"", ""PRKCA"", ""VEGFA"")"
STRING.cluster,377,C5,GO:BP,17872,313,GOBP_REGULATION_OF_MAP_KINASE_ACTIVITY,187,10,0.053475935828877004,0.0017377687093094304,0.10921723707556237,0.10104661117218021,"c(""DRD4"", ""RGS2"", ""AXIN1"", ""TGFA"", ""PDGFA"", ""S100A12"", ""TNFSF11"", ""TLR6"", ""IL34"", ""VEGFA"")"
STRING.cluster,377,C5,GO:BP,17872,313,GOBP_RESPONSE_TO_AMPHETAMINE,30,4,0.13333333333333333,0.0017655953878022244,0.10921723707556237,0.10104661117218021,"c(""DRD4"", ""RGS2"", ""HPRT1"", ""PPP3CA"")"
STRING.cluster,377,C5,GO:BP,17872,313,GOBP_POSITIVE_REGULATION_OF_PROTEIN_KINASE_ACTIVITY,397,16,0.04030226700251889,0.0017898476978938315,0.10921723707556237,0.10104661117218021,"c(""GPRC5A"", ""DRD4"", ""CDC6"", ""IL23A"", ""CCL21"", ""AXIN1"", ""TGFA"", ""PDGFA"", ""MOB3A"", ""S100A12"", ""TNFSF11"", ""NRG1"", ""TLR6"", ""IL34"", ""DAZAP2"", ""VEGFA"")"
STRING.cluster,377,C5,GO:BP,17872,313,GOBP_NEUTROPHIL_MIGRATION,128,8,0.0625,0.0018819661175873683,0.11254157383172463,0.1041222517267285,"c(""IL23A"", ""CCL21"", ""CKLF"", ""ITGA9"", ""S100A12"", ""CCL7"", ""CCL26"", ""CXCL1"")"
STRING.cluster,377,C5,GO:BP,17872,313,GOBP_POSITIVE_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION,190,10,0.05263157894736842,0.0019542455535104235,0.11280364369545863,0.10436471594144174,"c(""CSF3"", ""IL23A"", ""LIF"", ""BMP6"", ""TGFA"", ""ARHGEF2"", ""IFNA2"", ""NRG1"", ""IL34"", ""VEGFA"")"
STRING.cluster,377,C5,GO:BP,17872,313,GOBP_POSITIVE_REGULATION_OF_KINASE_ACTIVITY,477,18,0.03773584905660377,0.0019628276666248407,0.11280364369545863,0.10436471594144174,"c(""GPRC5A"", ""DRD4"", ""CDC6"", ""IL23A"", ""CCL21"", ""AXIN1"", ""TGFA"", ""PDGFA"", ""RET"", ""MOB3A"", ""S100A12"", ""TNFSF11"", ""NRG1"", ""TLR6"", ""IL34"", ""NTRK1"", ""DAZAP2"", ""VEGFA"")"
STRING.cluster,377,C5,GO:BP,17872,313,GOBP_HEART_TRABECULA_MORPHOGENESIS,31,4,0.12903225806451613,0.0019995294701870593,0.11280364369545863,0.10436471594144174,"c(""NOTCH1"", ""ADGRG6"", ""NRG1"", ""FHL2"")"
STRING.cluster,377,C5,GO:BP,17872,313,GOBP_REGULATION_OF_CHEMOTAXIS,225,11,0.04888888888888889,0.002122269138476472,0.1175108282230491,0.10871975235704032,"c(""IL23A"", ""CCL21"", ""CCL27"", ""MAPK3"", ""NOTCH1"", ""IL16"", ""CCL7"", ""CCL26"", ""IL34"", ""MYCBP2"", ""VEGFA"")"
STRING.cluster,377,C5,GO:BP,17872,313,GOBP_MUSCLE_ORGAN_DEVELOPMENT,333,14,0.042042042042042045,0.0023200762777751877,0.12496673957930186,0.11561788122316678,"c(""LIF"", ""NOTCH1"", ""TCAP"", ""ZFPM1"", ""TPM1"", ""ZBTB18"", ""CASQ1"", ""HIVEP3"", ""ITGB1BP2"", ""SHOX2"", ""PPP3CA"", ""NRG1"", ""MYH3"", ""NEB"")"
STRING.cluster,377,C5,GO:BP,17872,313,GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION,446,17,0.03811659192825112,0.0023405141861006368,0.12496673957930186,0.11561788122316678,"c(""IL23A"", ""LIF"", ""CCL21"", ""IL1RL2"", ""IL7R"", ""FUT1"", ""ZMIZ1"", ""RET"", ""TPM1"", ""APBB1IP"", ""PPP3CA"", ""TNFSF11"", ""PRKCA"", ""IL10"", ""LIMS1"", ""VEGFA"", ""CLECL1"")"
STRING.cluster,377,C5,GO:BP,17872,313,GOBP_CYTOPLASM_ORGANIZATION,16,3,0.1875,0.002515566710104608,0.12968180108987545,0.11998020533856457,"c(""PLD6"", ""ZMIZ1"", ""ETV6"")"
STRING.cluster,377,C5,GO:BP,17872,313,GOBP_POSITIVE_REGULATION_OF_MACROPHAGE_DIFFERENTIATION,16,3,0.1875,0.002515566710104608,0.12968180108987545,0.11998020533856457,"c(""LIF"", ""IL34"", ""PRKCA"")"
STRING.cluster,377,C5,GO:BP,17872,313,GOBP_POSITIVE_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION,107,7,0.06542056074766354,0.002768546022316872,0.14030428146995674,0.1298080097528767,"c(""CSF3"", ""LIF"", ""AXIN1"", ""BRAF"", ""RET"", ""IFNA2"", ""VEGFA"")"
STRING.cluster,377,C5,GO:BP,17872,313,GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE,234,11,0.04700854700854701,0.0028744733209928645,0.14098778040217533,0.13044037560180136,"c(""CDC6"", ""USP44"", ""CDK2"", ""ZFP36L2"", ""RAD21"", ""DCUN1D3"", ""WAC"", ""BUB3"", ""RPA2"", ""UIMC1"", ""IL10"")"
STRING.cluster,377,C5,GO:BP,17872,313,GOBP_ERK1_AND_ERK2_CASCADE,341,14,0.04105571847507331,0.0028763393326196305,0.14098778040217533,0.13044037560180136,"c(""LIF"", ""CCL21"", ""MAPK3"", ""NOTCH1"", ""ZFP36L2"", ""BRAF"", ""NECAB2"", ""PDGFA"", ""CCL7"", ""CCL26"", ""TNFSF11"", ""NRG1"", ""PRKCA"", ""NTRK1"")"
STRING.cluster,377,C5,GO:BP,17872,313,GOBP_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY,56,5,0.08928571428571429,0.002936733827622678,0.1416263571708356,0.13103117994893715,"c(""USP44"", ""AXIN1"", ""FEM1A"", ""DCUN1D3"", ""BUB3"")"
STRING.cluster,377,C5,GO:BP,17872,313,GOBP_3_UTR_MEDIATED_MRNA_DESTABILIZATION,17,3,0.17647058823529413,0.0030153115939788723,0.14310764549201316,0.13240165194613993,"c(""ZFP36L2"", ""HNRNPD"", ""ZC3H12D"")"
STRING.cluster,377,C5,GO:BP,17872,313,GOBP_CELLULAR_RESPONSE_TO_INTERLEUKIN_1,110,7,0.06363636363636363,0.0032323723243025664,0.15101239452601053,0.13971504059649908,"c(""CCL21"", ""MAPK3"", ""IL1RL2"", ""MAPK11"", ""IL17A"", ""CCL7"", ""CCL26"")"
STRING.cluster,377,C5,GO:BP,17872,313,GOBP_RESPONSE_TO_INTERLEUKIN_1,140,8,0.05714285714285714,0.003284898026329035,0.1511053092111356,0.13980100426223002,"c(""CCL21"", ""MAPK3"", ""IL1RL2"", ""MAPK11"", ""IL17A"", ""CCL7"", ""CCL26"", ""PRKCA"")"
STRING.cluster,377,C5,GO:BP,17872,313,GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MIGRATION,141,8,0.05673758865248227,0.003430897548032137,0.15543005558509226,0.1438022130179977,"c(""IL23A"", ""PLVAP"", ""CCL21"", ""CCL27"", ""MAPK3"", ""CCL7"", ""IL34"", ""VEGFA"")"
STRING.cluster,377,C5,GO:BP,17872,313,GOBP_EOSINOPHIL_CHEMOTAXIS,18,3,0.16666666666666666,0.0035718556350084864,0.15705659336287314,0.14530706824771364,"c(""CCL21"", ""CCL7"", ""CCL26"")"
STRING.cluster,377,C5,GO:BP,17872,313,GOBP_REGULATION_OF_ENDOTHELIAL_CELL_DEVELOPMENT,18,3,0.16666666666666666,0.0035718556350084864,0.15705659336287314,0.14530706824771364,"c(""PROC"", ""S1PR2"", ""VEGFA"")"
STRING.cluster,377,C5,GO:BP,17872,313,GOBP_EPITHELIAL_CELL_DEVELOPMENT,208,10,0.04807692307692308,0.003753426563048659,0.16264848439877524,0.15048062559407896,"c(""PROC"", ""CDH2"", ""NOTCH1"", ""BMP6"", ""INSM1"", ""FRMD6"", ""VSIG1"", ""NTRK1"", ""S1PR2"", ""VEGFA"")"
STRING.cluster,377,C5,GO:BP,17872,313,GOBP_CARDIAC_CONDUCTION_SYSTEM_DEVELOPMENT,37,4,0.10810810810810811,0.0038658754195302586,0.1635090400777257,0.15127680243769165,"c(""NOTCH1"", ""MAML1"", ""SHOX2"", ""NRG1"")"
STRING.cluster,377,C5,GO:BP,17872,313,GOBP_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION,209,10,0.04784688995215311,0.003882656135624925,0.1635090400777257,0.15127680243769165,"c(""CSF3"", ""IL23A"", ""LIF"", ""ZFPM1"", ""MAPK11"", ""IL17A"", ""TNFSF11"", ""IL34"", ""PRKCA"", ""ACVR1B"")"
STRING.cluster,377,C5,GO:BP,17872,313,GOBP_CARDIAC_MUSCLE_TISSUE_MORPHOGENESIS,60,5,0.08333333333333333,0.003967669648203319,0.16391783527846138,0.15165501535356327,"c(""NOTCH1"", ""TCAP"", ""ZFPM1"", ""TPM1"", ""NRG1"")"
STRING.cluster,377,C5,GO:BP,17872,313,GOBP_CELL_ADHESION_MEDIATED_BY_INTEGRIN,86,6,0.06976744186046512,0.00400200734960792,0.16391783527846138,0.15165501535356327,"c(""LIF"", ""CCL21"", ""ITGA9"", ""RET"", ""ITGAM"", ""ITGAX"")"
