group,size_group,gs_cat,gs_subcat,size_cat.subcat,group_in_cat.subcat,pathway,size_pathway,group_in_pathway,k/K,pval,FDR,qvalue,genes
STRING.cluster,377,C7,IMMUNESIGDB,21355,352,GSE3982_BCELL_VS_TH2_UP,197,12,0.06091370558375635,1.1079195879669729e-4,0.026451366704326944,0.022709750378407657,"c(""UPK3A"", ""MEST"", ""P2RX5"", ""BPI"", ""MAML1"", ""EPN2"", ""DPPA4"", ""TXNDC15"", ""KLF12"", ""RASGRF1"", ""DAZAP2"", ""MYH3"")"
STRING.cluster,377,C7,IMMUNESIGDB,21355,352,GSE30971_WBP7_HET_VS_KO_MACROPHAGE_2H_LPS_STIM_DN,198,12,0.06060606060606061,1.162263165435304e-4,0.026451366704326944,0.022709750378407657,"c(""PLAT"", ""CSF3"", ""IL23A"", ""TNFRSF8"", ""TGFA"", ""IL7R"", ""OAZ3"", ""FRMD6"", ""SFR1"", ""FJX1"", ""IL10"", ""TNFAIP8"")"
STRING.cluster,377,C7,IMMUNESIGDB,21355,352,GSE42724_NAIVE_BCELL_VS_PLASMABLAST_DN,198,12,0.06060606060606061,1.162263165435304e-4,0.026451366704326944,0.022709750378407657,"c(""ERP27"", ""ZFP36L2"", ""ANKH"", ""IL16"", ""SYNE3"", ""TPM1"", ""RGS18"", ""APBB1IP"", ""GRAMD4"", ""TET3"", ""C11orf21"", ""SLC25A48"")"
STRING.cluster,377,C7,IMMUNESIGDB,21355,352,GSE19923_E2A_KO_VS_HEB_AND_E2A_KO_DP_THYMOCYTE_UP,199,12,0.06030150753768844,1.2188787329122034e-4,0.026451366704326944,0.022709750378407657,"c(""MMP11"", ""EMP1"", ""CYTIP"", ""SUB1"", ""ZFPM1"", ""APBB1IP"", ""CCL7"", ""TNFSF11"", ""FHL2"", ""IL10"", ""FNBP1"", ""MYH3"")"
STRING.cluster,377,C7,IMMUNESIGDB,21355,352,GSE34179_THPOK_KO_VS_WT_VA14I_NKTCELL_DN,199,12,0.06030150753768844,1.2188787329122034e-4,0.026451366704326944,0.022709750378407657,"c(""CSF3"", ""CD69"", ""LIF"", ""ATAD5"", ""ZFPM1"", ""HIVEP3"", ""FSCN1"", ""LAD1"", ""MTHFD2"", ""TNFSF11"", ""KY"", ""NDFIP2"")"
STRING.cluster,377,C7,IMMUNESIGDB,21355,352,GSE36826_NORMAL_VS_STAPH_AUREUS_INF_IL1R_KO_SKIN_DN,199,12,0.06030150753768844,1.2188787329122034e-4,0.026451366704326944,0.022709750378407657,"c(""CBX5"", ""EMP1"", ""COTL1"", ""CYTIP"", ""GID8"", ""NONO"", ""ZFP36L2"", ""S100P"", ""SYNE3"", ""ZMIZ1"", ""S100A12"", ""PPP3CA"")"
STRING.cluster,377,C7,IMMUNESIGDB,21355,352,GSE14350_IL2RB_KO_VS_WT_TEFF_DN,200,12,0.06,1.2778438021413983e-4,0.026451366704326944,0.022709750378407657,"c(""SUB1"", ""L2HGDH"", ""PELI2"", ""IL7R"", ""ATAD5"", ""NKPD1"", ""HIVEP3"", ""ITGB1BP2"", ""IL10"", ""SOCS2"", ""NEB"", ""PMP22"")"
STRING.cluster,377,C7,IMMUNESIGDB,21355,352,GSE19198_CTRL_VS_IL21_TREATED_TCELL_24H_UP,200,12,0.06,1.2778438021413983e-4,0.026451366704326944,0.022709750378407657,"c(""TFPI2"", ""CSF3"", ""ODC1"", ""EMP1"", ""KPNA3"", ""CCL7"", ""GRAMD4"", ""CHAC1"", ""IL10"", ""CD200"", ""VDR"", ""SOCS2"")"
STRING.cluster,377,C7,IMMUNESIGDB,21355,352,GSE23568_ID3_TRANSDUCED_VS_ID3_KO_CD8_TCELL_DN,200,12,0.06,1.2778438021413983e-4,0.026451366704326944,0.022709750378407657,"c(""CYTIP"", ""ZFP36L2"", ""ANKH"", ""CXCR5"", ""IL16"", ""IL7R"", ""HBB"", ""APBB1IP"", ""UIMC1"", ""TNFSF11"", ""MS4A6A"", ""MYCBP2"")"
STRING.cluster,377,C7,IMMUNESIGDB,21355,352,GSE24634_TEFF_VS_TCONV_DAY10_IN_CULTURE_UP,200,12,0.06,1.2778438021413983e-4,0.026451366704326944,0.022709750378407657,"c(""CDC6"", ""CBX5"", ""VRK1"", ""TNFRSF8"", ""CD226"", ""HPRT1"", ""IL16"", ""TPM4"", ""TXNDC15"", ""BUB3"", ""FHL2"", ""FNBP1"")"
STRING.cluster,377,C7,IMMUNESIGDB,21355,352,GSE29618_PDC_VS_MDC_DN,200,12,0.06,1.2778438021413983e-4,0.026451366704326944,0.022709750378407657,"c(""COTL1"", ""CKLF"", ""CD226"", ""CREB5"", ""C1orf54"", ""C11orf21"", ""SERINC5"", ""ITGAM"", ""VDR"", ""ITGAX"", ""VEGFA"", ""IFITM2"")"
STRING.cluster,377,C7,IMMUNESIGDB,21355,352,GSE42021_CD24HI_VS_CD24INT_TCONV_THYMUS_UP,200,12,0.06,1.2778438021413983e-4,0.026451366704326944,0.022709750378407657,"c(""PROC"", ""ODC1"", ""PLEKHG3"", ""COTL1"", ""CXCR5"", ""TGFA"", ""ZMIZ1"", ""ARHGEF2"", ""CDK19"", ""SHOX2"", ""DEPDC1"", ""MYBL1"")"
STRING.cluster,377,C7,IMMUNESIGDB,21355,352,GSE5679_RARA_AGONIST_AM580_VS_AM580_AND_ROSIGLITAZONE_TREATED_DC_DN,200,12,0.06,1.2778438021413983e-4,0.026451366704326944,0.022709750378407657,"c(""RAP1GAP2"", ""CD226"", ""IL7R"", ""FRMD6"", ""SIKE1"", ""SFR1"", ""APBB1IP"", ""SHD"", ""FLT3LG"", ""SOCS2"", ""NEB"", ""IFITM2"")"
STRING.cluster,377,C7,IMMUNESIGDB,21355,352,GSE8921_UNSTIM_VS_TLR1_2_STIM_MONOCYTE_12H_DN,200,12,0.06,1.2778438021413983e-4,0.026451366704326944,0.022709750378407657,"c(""CDV3"", ""ARL5A"", ""IL3RA"", ""ADGRG6"", ""SLC25A51"", ""GRAMD4"", ""ZC3H8"", ""ZC3H12D"", ""CHAC1"", ""TNFAIP8"", ""ACVR1B"", ""SOCS2"")"
STRING.cluster,377,C7,IMMUNESIGDB,21355,352,GSE21360_TERTIARY_VS_QUATERNARY_MEMORY_CD8_TCELL_DN,177,11,0.062146892655367235,1.785883322771659e-4,0.03548907339011841,0.03046904936366637,"c(""CD69"", ""ODC1"", ""RAP1GAP2"", ""NOP58"", ""TPM4"", ""ADGRG6"", ""FSCN1"", ""LAD1"", ""MTHFD2"", ""LIMS1"", ""IFITM2"")"
STRING.cluster,377,C7,IMMUNESIGDB,21355,352,GSE25677_MPL_VS_R848_STIM_BCELL_DN,181,11,0.06077348066298342,2.1699105735132165e-4,0.041461983573898686,0.035597075481277544,"c(""VPREB3"", ""CYTIP"", ""TRIM59"", ""KMT2E"", ""MAPK11"", ""FAM76B"", ""TPM3"", ""CDK19"", ""PPP3CA"", ""CD200"", ""ZCCHC10"")"
STRING.cluster,377,C7,IMMUNESIGDB,21355,352,GSE37301_HEMATOPOIETIC_STEM_CELL_VS_RAG2_KO_NK_CELL_DN,183,11,0.060109289617486336,2.3867499595844e-4,0.04391619925635296,0.03770413581378553,"c(""CD69"", ""RGS2"", ""RAP1GAP2"", ""EMP1"", ""CXCR5"", ""ZFAND2A"", ""MAF"", ""TNFSF11"", ""CHN1"", ""IL10"", ""SLBP"")"
STRING.cluster,377,C7,VAX,21355,352,FLETCHER_PBMC_BCG_10W_INFANT_BCG_STIMULATED_VS_UNSTIMULATED_10W_DN,256,13,0.05078125,3.5063374668497794e-4,0.04767983042311402,0.040935391320124165,"c(""ICAM5"", ""EMP1"", ""GPC2"", ""IL3RA"", ""SNAI3"", ""NRROS"", ""ZMIZ1"", ""TPM4"", ""SLC38A6"", ""C1orf54"", ""ITGAM"", ""LIMS1"", ""ITGAX"")"
STRING.cluster,377,C7,IMMUNESIGDB,21355,352,GSE2706_LPS_VS_R848_AND_LPS_8H_STIM_DC_DN,195,11,0.05641025641025641,4.1098985673330973e-4,0.04767983042311402,0.040935391320124165,"c(""GPRC5A"", ""TFPI2"", ""IL23A"", ""LIF"", ""CDK2"", ""PDGFA"", ""KHDRBS3"", ""CREB5"", ""FJX1"", ""DUOX2"", ""SOCS2"")"
STRING.cluster,377,C7,IMMUNESIGDB,21355,352,GSE2706_2H_VS_8H_R848_AND_LPS_STIM_DC_DN,196,11,0.05612244897959184,4.291495255917921e-4,0.04767983042311402,0.040935391320124165,"c(""TFPI2"", ""KDELR2"", ""TMED2"", ""CXCR5"", ""PDGFA"", ""FUBP1"", ""LAD1"", ""CHAC1"", ""CD200"", ""TIAM2"", ""SOCS2"")"
STRING.cluster,377,C7,IMMUNESIGDB,21355,352,GSE29618_BCELL_VS_MONOCYTE_DAY7_FLU_VACCINE_UP,196,11,0.05612244897959184,4.291495255917921e-4,0.04767983042311402,0.040935391320124165,"c(""P2RX5"", ""CD69"", ""ODC1"", ""VPREB3"", ""BARD1"", ""ABCB4"", ""EAF2"", ""ZNF395"", ""GSDMB"", ""CD200"", ""TNFAIP8"")"
STRING.cluster,377,C7,IMMUNESIGDB,21355,352,GSE2770_TGFB_AND_IL4_VS_IL12_TREATED_ACT_CD4_TCELL_48H_UP,198,11,0.05555555555555555,4.6749187698597565e-4,0.04767983042311402,0.040935391320124165,"c(""BPI"", ""MAPK3"", ""ARL5A"", ""PIGX"", ""CAMK2G"", ""ZNF395"", ""VENTX"", ""APBB1IP"", ""NREP"", ""RAB40C"", ""VEGFA"")"
STRING.cluster,377,C7,IMMUNESIGDB,21355,352,GSE22886_DAY0_VS_DAY7_MONOCYTE_IN_CULTURE_UP,199,11,0.05527638190954774,4.8771338784045655e-4,0.04767983042311402,0.040935391320124165,"c(""RGS2"", ""RAP1GAP2"", ""TNFRSF8"", ""PELI2"", ""IL16"", ""ZBTB18"", ""S100A12"", ""TET3"", ""C11orf21"", ""DAZAP2"", ""IFITM2"")"
STRING.cluster,377,C7,IMMUNESIGDB,21355,352,GSE23505_IL6_IL1_IL23_VS_IL6_IL1_TGFB_TREATED_CD4_TCELL_DN,199,11,0.05527638190954774,4.8771338784045655e-4,0.04767983042311402,0.040935391320124165,"c(""KPNA3"", ""TAF12"", ""CDV3"", ""ADAM22"", ""COPS3"", ""SLC4A3"", ""RAD21"", ""ATAD5"", ""ZMIZ1"", ""ERCC6L"", ""AUNIP"")"
STRING.cluster,377,C7,IMMUNESIGDB,21355,352,GSE29618_MONOCYTE_VS_PDC_DAY7_FLU_VACCINE_DN,199,11,0.05527638190954774,4.8771338784045655e-4,0.04767983042311402,0.040935391320124165,"c(""CBX5"", ""ODC1"", ""LAMP5"", ""KCNA5"", ""CUX2"", ""TMED2"", ""IL3RA"", ""SCAMP5"", ""PTGDS"", ""NREP"", ""SCN9A"")"
STRING.cluster,377,C7,IMMUNESIGDB,21355,352,GSE3039_ALPHABETA_CD8_TCELL_VS_B1_BCELL_DN,199,11,0.05527638190954774,4.8771338784045655e-4,0.04767983042311402,0.040935391320124165,"c(""TFPI2"", ""SYN1"", ""IL7R"", ""DCUN1D3"", ""ZFPM1"", ""NRROS"", ""C3orf70"", ""CREB5"", ""HIVEP3"", ""CCL7"", ""DNAJB11"")"
STRING.cluster,377,C7,IMMUNESIGDB,21355,352,GSE30971_WBP7_HET_VS_KO_MACROPHAGE_DN,199,11,0.05527638190954774,4.8771338784045655e-4,0.04767983042311402,0.040935391320124165,"c(""PLAT"", ""CSF3"", ""IL23A"", ""TNFRSF8"", ""TGFA"", ""IL7R"", ""CXCL1"", ""FJX1"", ""IL10"", ""TNFAIP8"", ""RAB40C"")"
STRING.cluster,377,C7,IMMUNESIGDB,21355,352,GSE5455_HEALTHY_VS_TUMOR_BEARING_MOUSE_SPLEEN_MONOCYTE_DN,199,11,0.05527638190954774,4.8771338784045655e-4,0.04767983042311402,0.040935391320124165,"c(""RAP1GAP2"", ""EMP1"", ""CKLF"", ""CD226"", ""FRMD6"", ""SIKE1"", ""PPP3CA"", ""ZC3H8"", ""SOCS2"", ""NEB"", ""IFITM2"")"
STRING.cluster,377,C7,IMMUNESIGDB,21355,352,GSE13522_WT_VS_IFNAR_KO_SKING_T_CRUZI_Y_STRAIN_INF_UP,200,11,0.055,5.086616369615627e-4,0.04767983042311402,0.040935391320124165,"c(""EMP1"", ""PELI2"", ""IL17A"", ""GPR160"", ""CTSE"", ""HIVEP3"", ""PRKCA"", ""IL10"", ""CD200"", ""VDR"", ""SOCS2"")"
STRING.cluster,377,C7,IMMUNESIGDB,21355,352,GSE1460_CD4_THYMOCYTE_VS_NAIVE_CD4_TCELL_CORD_BLOOD_UP,200,11,0.055,5.086616369615627e-4,0.04767983042311402,0.040935391320124165,"c(""RTCA"", ""BARD1"", ""CDV3"", ""GPR65"", ""HNRNPD"", ""TPM4"", ""PDGFA"", ""NREP"", ""FHL2"", ""PSMD6"", ""CD200"")"
STRING.cluster,377,C7,IMMUNESIGDB,21355,352,GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_IL12_CD8_TCELL_UP,200,11,0.055,5.086616369615627e-4,0.04767983042311402,0.040935391320124165,"c(""TFPI2"", ""SUB1"", ""SCEL"", ""IL16"", ""CANT1"", ""INSM1"", ""IL3RA"", ""TRIM13"", ""BRWD3"", ""TLE4"", ""GABBR1"")"
STRING.cluster,377,C7,IMMUNESIGDB,21355,352,GSE17721_4_VS_24H_CPG_BMDC_UP,200,11,0.055,5.086616369615627e-4,0.04767983042311402,0.040935391320124165,"c(""IL23A"", ""EMP1"", ""SUB1"", ""PIGX"", ""INSM1"", ""NRROS"", ""FRMD6"", ""PDGFA"", ""FHL2"", ""TLR6"", ""PMP22"")"
STRING.cluster,377,C7,IMMUNESIGDB,21355,352,GSE17721_CTRL_VS_PAM3CSK4_8H_BMDC_DN,200,11,0.055,5.086616369615627e-4,0.04767983042311402,0.040935391320124165,"c(""KDELR2"", ""NOTCH1"", ""BRAF"", ""KMT2D"", ""MAPK11"", ""GTF2E2"", ""ARHGEF2"", ""BRWD3"", ""DNAJB11"", ""PSMD6"", ""MYBL1"")"
STRING.cluster,377,C7,IMMUNESIGDB,21355,352,GSE18893_CTRL_VS_TNF_TREATED_TREG_2H_UP,200,11,0.055,5.086616369615627e-4,0.04767983042311402,0.040935391320124165,"c(""ARL5A"", ""IL22RA2"", ""TXNDC15"", ""CDK19"", ""SLC25A51"", ""CDK8"", ""SHOX2"", ""FNBP1"", ""ABL2"", ""SESN3"", ""S1PR2"")"
STRING.cluster,377,C7,IMMUNESIGDB,21355,352,GSE19923_E2A_KO_VS_E2A_AND_HEB_KO_DP_THYMOCYTE_DN,200,11,0.055,5.086616369615627e-4,0.04767983042311402,0.040935391320124165,"c(""EIF3D"", ""EMP1"", ""SCEL"", ""MRFAP1L1"", ""APBB1IP"", ""CCL7"", ""CDK8"", ""FHL2"", ""IL10"", ""ITGAX"", ""MYH3"")"
STRING.cluster,377,C7,IMMUNESIGDB,21355,352,GSE20366_TREG_VS_NAIVE_CD4_TCELL_DEC205_CONVERSION_DN,200,11,0.055,5.086616369615627e-4,0.04767983042311402,0.040935391320124165,"c(""P2RX5"", ""LAMP5"", ""RAP1GAP2"", ""CDH2"", ""IL7R"", ""NKPD1"", ""MAF"", ""SPIN4"", ""PHACTR2"", ""HSPB9"", ""IFITM2"")"
STRING.cluster,377,C7,IMMUNESIGDB,21355,352,GSE22886_DAY0_VS_DAY1_MONOCYTE_IN_CULTURE_UP,200,11,0.055,5.086616369615627e-4,0.04767983042311402,0.040935391320124165,"c(""RGS2"", ""RAP1GAP2"", ""PELI2"", ""ZFP36L2"", ""ZNF395"", ""ZBTB18"", ""APBB1IP"", ""MS4A6A"", ""C11orf21"", ""MYCBP2"", ""IFITM2"")"
STRING.cluster,377,C7,IMMUNESIGDB,21355,352,GSE34392_ST2_KO_VS_WT_DAY8_LCMV_EFFECTOR_CD8_TCELL_UP,200,11,0.055,5.086616369615627e-4,0.04767983042311402,0.040935391320124165,"c(""ZFP36L2"", ""ANGPTL4"", ""MRFAP1L1"", ""CAMK2G"", ""MAF"", ""GPR160"", ""BUB3"", ""CDK19"", ""GRAMD4"", ""MS4A6A"", ""SLBP"")"
STRING.cluster,377,C7,IMMUNESIGDB,21355,352,GSE360_CTRL_VS_B_MALAYI_LOW_DOSE_DC_DN,200,11,0.055,5.086616369615627e-4,0.04767983042311402,0.040935391320124165,"c(""PYGM"", ""IL23A"", ""SYN1"", ""IL7R"", ""RET"", ""PRSS3"", ""PBX2"", ""CDK8"", ""NRG1"", ""IL10"", ""S1PR2"")"
STRING.cluster,377,C7,IMMUNESIGDB,21355,352,GSE36078_WT_VS_IL1R_KO_LUNG_DC_AFTER_AD5_INF_UP,200,11,0.055,5.086616369615627e-4,0.04767983042311402,0.040935391320124165,"c(""RGS2"", ""SNAI3"", ""ARHGEF2"", ""RPA2"", ""PPP3CA"", ""FHL2"", ""SLBP"", ""ITGAX"", ""FLT3LG"", ""SOCS2"", ""IFITM2"")"
STRING.cluster,377,C7,IMMUNESIGDB,21355,352,GSE3982_NEUTROPHIL_VS_CENT_MEMORY_CD4_TCELL_UP,200,11,0.055,5.086616369615627e-4,0.04767983042311402,0.040935391320124165,"c(""NMI"", ""COTL1"", ""CYTIP"", ""GPR65"", ""HBB"", ""CREB5"", ""S100A12"", ""CDK19"", ""TLE4"", ""UIMC1"", ""DAZAP2"")"
STRING.cluster,377,C7,IMMUNESIGDB,21355,352,GSE44732_UNSTIM_VS_IL27_STIM_IMATURE_DC_UP,200,11,0.055,5.086616369615627e-4,0.04767983042311402,0.040935391320124165,"c(""EIF3D"", ""CYTIP"", ""SUB1"", ""CDH2"", ""OLA1"", ""TPM3"", ""FSCN1"", ""FHL2"", ""FNBP1"", ""TNFAIP8"", ""ABL2"")"
STRING.cluster,377,C7,IMMUNESIGDB,21355,352,GSE7852_LN_VS_FAT_TCONV_DN,200,11,0.055,5.086616369615627e-4,0.04767983042311402,0.040935391320124165,"c(""ODC1"", ""RGS2"", ""RAP1GAP2"", ""ZFP36L2"", ""SNIP1"", ""SYNE3"", ""TRIM13"", ""IL10"", ""ZCCHC10"", ""SOCS2"", ""IFITM2"")"
STRING.cluster,377,C7,IMMUNESIGDB,21355,352,GSE9946_IMMATURE_VS_PROSTAGLANDINE2_TREATED_MATURE_DC_UP,150,9,0.06,8.787908079503353e-4,0.08084875433143085,0.06941248253050211,"c(""AXIN1"", ""FEM1A"", ""GPC2"", ""ZFAND2A"", ""KHDRBS3"", ""APBB1IP"", ""ZC3H12D"", ""BEGAIN"", ""VDR"")"
STRING.cluster,377,C7,IMMUNESIGDB,21355,352,GSE40666_STAT1_KO_VS_STAT4_KO_CD8_TCELL_DN,182,10,0.054945054945054944,9.123491521327347e-4,0.08241001068718956,0.07075289501324097,"c(""NECAB2"", ""ZMIZ1"", ""ZNF395"", ""PDGFA"", ""RET"", ""CREB5"", ""NRG1"", ""KY"", ""FBXO24"", ""TNFAIP8"")"
STRING.cluster,377,C7,IMMUNESIGDB,21355,352,GSE36891_POLYIC_TLR3_VS_PAM_TLR2_STIM_PERITONEAL_MACROPHAGE_UP,153,9,0.058823529411764705,0.0010111017849545277,0.08243691541986116,0.07077599399976216,"c(""RGS2"", ""LIF"", ""CYTIP"", ""ERP27"", ""GPR65"", ""CCL7"", ""CXCL1"", ""NRG1"", ""IL10"")"
STRING.cluster,377,C7,IMMUNESIGDB,21355,352,GSE19401_RETINOIC_ACID_VS_RETINOIC_ACID_AND_PAM2CSK4_STIM_FOLLICULAR_DC_UP,194,10,0.05154639175257732,0.001476934371854214,0.08243691541986116,0.07077599399976216,"c(""BRAF"", ""PDGFA"", ""GABBR1"", ""SHOX2"", ""KCTD15"", ""RASGRF1"", ""CD200"", ""ACVR1B"", ""EGR4"", ""SOCS2"")"
STRING.cluster,377,C7,IMMUNESIGDB,21355,352,GSE46606_IRF4_KO_VS_WT_CD40L_IL2_IL5_1DAY_STIMULATED_BCELL_DN,195,10,0.05128205128205128,0.0015345529942931858,0.08243691541986116,0.07077599399976216,"c(""TNFRSF8"", ""KMT2E"", ""HBB"", ""YTHDC1"", ""S100A12"", ""SFR1"", ""CACNA2D3"", ""EGR4"", ""DAZAP2"", ""MED6"")"
STRING.cluster,377,C7,IMMUNESIGDB,21355,352,GSE9988_ANTI_TREM1_AND_LPS_VS_CTRL_TREATED_MONOCYTES_UP,195,10,0.05128205128205128,0.0015345529942931858,0.08243691541986116,0.07077599399976216,"c(""GPRC5A"", ""CSF3"", ""IL23A"", ""NRROS"", ""CREB5"", ""SFR1"", ""CHAC1"", ""IL10"", ""PHACTR2"", ""ABL2"")"
STRING.cluster,377,C7,IMMUNESIGDB,21355,352,GSE10325_BCELL_VS_MYELOID_UP,197,10,0.050761421319796954,0.0016552670404313804,0.08243691541986116,0.07077599399976216,"c(""CBX5"", ""P2RX5"", ""ODC1"", ""VPREB3"", ""ABCB4"", ""EAF2"", ""CXCR5"", ""IL16"", ""RPA2"", ""CD200"")"
STRING.cluster,377,C7,IMMUNESIGDB,21355,352,GSE17974_0H_VS_1H_IN_VITRO_ACT_CD4_TCELL_DN,197,10,0.050761421319796954,0.0016552670404313804,0.08243691541986116,0.07077599399976216,"c(""IL23A"", ""LIF"", ""CYTIP"", ""GPR65"", ""NRIP3"", ""DCUN1D3"", ""TXNDC15"", ""GRAMD4"", ""CD200"", ""EGR4"")"
STRING.cluster,377,C7,IMMUNESIGDB,21355,352,GSE46606_IRF4_KO_VS_WT_CD40L_IL2_IL5_1DAY_STIMULATED_BCELL_UP,197,10,0.050761421319796954,0.0016552670404313804,0.08243691541986116,0.07077599399976216,"c(""GSE1"", ""CD226"", ""FOXQ1"", ""SNAI3"", ""C1orf54"", ""HIVEP3"", ""CCL26"", ""C11orf21"", ""CD200"", ""ITGAM"")"
STRING.cluster,377,C7,IMMUNESIGDB,21355,352,GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_CD8_TCELL_UP,198,10,0.050505050505050504,0.0017184465704018815,0.08243691541986116,0.07077599399976216,"c(""AXIN1"", ""CANT1"", ""ELF4"", ""HBB"", ""TRIM13"", ""CASQ1"", ""BRWD3"", ""TLE4"", ""GABBR1"", ""NREP"")"
STRING.cluster,377,C7,IMMUNESIGDB,21355,352,GSE16266_CTRL_VS_LPS_STIM_MEF_UP,198,10,0.050505050505050504,0.0017184465704018815,0.08243691541986116,0.07077599399976216,"c(""MAST3"", ""NOTCH1"", ""ANGPTL4"", ""ELF4"", ""SPIN4"", ""ZMIZ1"", ""HIVEP3"", ""APBB1IP"", ""LIMS1"", ""VDR"")"
STRING.cluster,377,C7,IMMUNESIGDB,21355,352,GSE16450_IMMATURE_VS_MATURE_NEURON_CELL_LINE_DN,198,10,0.050505050505050504,0.0017184465704018815,0.08243691541986116,0.07077599399976216,"c(""LIF"", ""IL9"", ""INSM1"", ""IL17A"", ""HIVEP3"", ""GRAMD4"", ""IL10"", ""CD200"", ""VDR"", ""NDFIP2"")"
