category,subcategory,group,size.group,size.overlap.category,size.category,Description,size.overlap.term,size.term,k.K,p.adjust,qvalue,ENTREZIDs,SYMBOLs,ENSEMBLIDs
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_OPSONIN_BINDING,1,15,0.06666666666666667,0.8142683575184416,0.7670956734213868,22918,CD93,ENSG00000125810
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_ORGANIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,7,163,0.04294478527607362,0.8142683575184416,0.7670956734213868,92745/1497/9057/8140/6541/8501/94081,SLC38A5/CTNS/SLC7A6/SLC7A5/SLC7A1/SLC43A1/SFXN1,ENSG00000017483/ENSG00000040531/ENSG00000103064/ENSG00000103257/ENSG00000139514/ENSG00000149150/ENSG00000164466
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_ORGANIC_ANION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,10,233,0.04291845493562232,0.8142683575184416,0.7670956734213868,92745/1497/28231/9057/8140/6541/8501/94081/353189/28232,SLC38A5/CTNS/SLCO4A1/SLC7A6/SLC7A5/SLC7A1/SLC43A1/SFXN1/SLCO4C1/SLCO3A1,ENSG00000017483/ENSG00000040531/ENSG00000101187/ENSG00000103064/ENSG00000103257/ENSG00000139514/ENSG00000149150/ENSG00000164466/ENSG00000173930/ENSG00000176463
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_ORGANIC_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,2,24,0.08333333333333333,0.8142683575184416,0.7670956734213868,85413/6571,SLC22A16/SLC18A2,ENSG00000004809/ENSG00000165646
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_OXIDIZED_DNA_BINDING,1,11,0.09090909090909091,0.8142683575184416,0.7670956734213868,641,BLM,ENSG00000197299
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN_NAD_P_H_AS_ONE_DONOR_AND_INCORPORATION_OF_ONE_ATOM_OF_OXYGEN,3,45,0.06666666666666667,0.8142683575184416,0.7670956734213868,1594/66002/4051,CYP27B1/CYP4F12/CYP4F3,ENSG00000111012/ENSG00000186204/ENSG00000186529
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PEROXIDE_AS_ACCEPTOR,3,56,0.05357142857142857,0.8142683575184416,0.7670956734213868,4353/5742/4056,MPO/PTGS1/LTC4S,ENSG00000005381/ENSG00000095303/ENSG00000213316
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_NH2_GROUP_OF_DONORS_OXYGEN_AS_ACCEPTOR,1,16,0.0625,0.8142683575184416,0.7670956734213868,26,AOC1,ENSG00000002726
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_P53_BINDING,4,66,0.06060606060606061,0.8142683575184416,0.7670956734213868,2033/2623/3065/641,EP300/GATA1/HDAC1/BLM,ENSG00000100393/ENSG00000102145/ENSG00000116478/ENSG00000197299
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_PALMITOYL_COA_HYDROLASE_ACTIVITY,1,14,0.07142857142857142,0.8142683575184416,0.7670956734213868,26027,ACOT11,ENSG00000162390
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_PATTERN_RECOGNITION_RECEPTOR_ACTIVITY,2,23,0.08695652173913043,0.8142683575184416,0.7670956734213868,8993/5724,PGLYRP1/PTAFR,ENSG00000008438/ENSG00000169403
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_PEPTIDE_ANTIGEN_BINDING,2,31,0.06451612903225806,0.8142683575184416,0.7670956734213868,30835/8140,CD209/SLC7A5,ENSG00000090659/ENSG00000103257
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_PEPTIDE_HORMONE_BINDING,3,51,0.058823529411764705,0.8142683575184416,0.7670956734213868,2696/1889/1910,GIPR/ECE1/EDNRB,ENSG00000010310/ENSG00000117298/ENSG00000136160
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_PEPTIDOGLYCAN_MURALYTIC_ACTIVITY,1,13,0.07692307692307693,0.8142683575184416,0.7670956734213868,8993,PGLYRP1,ENSG00000008438
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_PEPTIDYL_PROLINE_DIOXYGENASE_ACTIVITY,1,12,0.08333333333333333,0.8142683575184416,0.7670956734213868,55214,P3H2,ENSG00000090530
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_PHOSPHATASE_BINDING,8,194,0.041237113402061855,0.8142683575184416,0.7670956734213868,259282/5829/26051/3783/11123/7187/89790/170954,BOD1L1/PXN/PPP1R16B/KCNN4/RCAN3/TRAF3/SIGLEC10/PPP1R18,ENSG00000038219/ENSG00000089159/ENSG00000101445/ENSG00000104783/ENSG00000117602/ENSG00000131323/ENSG00000142512/ENSG00000146112
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_PHOSPHATASE_INHIBITOR_ACTIVITY,3,47,0.06382978723404255,0.8142683575184416,0.7670956734213868,259282/54997/94274,BOD1L1/TESC/PPP1R14A,ENSG00000038219/ENSG00000088992/ENSG00000167641
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_PHOSPHATASE_REGULATOR_ACTIVITY,5,99,0.050505050505050504,0.8142683575184416,0.7670956734213868,259282/54997/26051/11123/94274,BOD1L1/TESC/PPP1R16B/RCAN3/PPP1R14A,ENSG00000038219/ENSG00000088992/ENSG00000101445/ENSG00000117602/ENSG00000167641
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_PHOSPHATIDYLETHANOLAMINE_BINDING,1,11,0.09090909090909091,0.8142683575184416,0.7670956734213868,11314,CD300A,ENSG00000167851
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_PHOSPHATIDYLINOSITOL_3_5_BISPHOSPHATE_BINDING,2,28,0.07142857142857142,0.8142683575184416,0.7670956734213868,3092/53373,HIP1/TPCN1,ENSG00000127946/ENSG00000186815
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_PHOSPHATIDYLINOSITOL_3_KINASE_ACTIVITY,1,12,0.08333333333333333,0.8142683575184416,0.7670956734213868,146850,PIK3R6,ENSG00000276231
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_PHOSPHATIDYLINOSITOL_4_5_BISPHOSPHATE_PHOSPHATASE_ACTIVITY,1,13,0.07692307692307693,0.8142683575184416,0.7670956734213868,55529,PIP4P2,ENSG00000155099
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_PHOSPHATIDYLSERINE_BINDING,3,58,0.05172413793103448,0.8142683575184416,0.7670956734213868,8416/11314/2621,ANXA9/CD300A/GAS6,ENSG00000143412/ENSG00000167851/ENSG00000183087
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_PHOSPHOLIPASE_A1_ACTIVITY,1,12,0.08333333333333333,0.8142683575184416,0.7670956734213868,117245,PLAAT5,ENSG00000168004
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_PHOSPHOLIPASE_A2_ACTIVITY_CONSUMING_1_2_DIPALMITOYLPHOSPHATIDYLCHOLINE,2,26,0.07692307692307693,0.8142683575184416,0.7670956734213868,58986/117245,PGAP6/PLAAT5,ENSG00000129925/ENSG00000168004
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_PHOSPHOLIPASE_INHIBITOR_ACTIVITY,1,13,0.07692307692307693,0.8142683575184416,0.7670956734213868,8416,ANXA9,ENSG00000143412
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_PHOSPHOPROTEIN_BINDING,5,85,0.058823529411764705,0.8142683575184416,0.7670956734213868,8440/6622/2035/2810/9021,NCK2/SNCA/EPB41/SFN/SOCS3,ENSG00000071051/ENSG00000145335/ENSG00000159023/ENSG00000175793/ENSG00000184557
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_PHOSPHOTRANSFERASE_ACTIVITY_PHOSPHATE_GROUP_AS_ACCEPTOR,2,40,0.05,0.8142683575184416,0.7670956734213868,4354/205,MPP1/AK4,ENSG00000130830/ENSG00000162433
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_PHOSPHOTYROSINE_RESIDUE_BINDING,2,42,0.047619047619047616,0.8142683575184416,0.7670956734213868,8440/9021,NCK2/SOCS3,ENSG00000071051/ENSG00000184557
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_BINDING,1,15,0.06666666666666667,0.8142683575184416,0.7670956734213868,2081,ERN1,ENSG00000178607
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_POLYOL_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,1,11,0.09090909090909091,0.8142683575184416,0.7670956734213868,358,AQP1,ENSG00000240583
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_POTASSIUM_ION_ANTIPORTER_ACTIVITY,1,16,0.0625,0.8142683575184416,0.7670956734213868,57419,SLC24A3,ENSG00000185052
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_POTASSIUM_ION_LEAK_CHANNEL_ACTIVITY,1,16,0.0625,0.8142683575184416,0.7670956734213868,9424,KCNK6,ENSG00000099337
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_PRE_MRNA_INTRONIC_BINDING,1,12,0.08333333333333333,0.8142683575184416,0.7670956734213868,2033,EP300,ENSG00000100393
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_PROFILIN_BINDING,1,11,0.09090909090909091,0.8142683575184416,0.7670956734213868,1627,DBN1,ENSG00000113758
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_PROMOTER_SPECIFIC_CHROMATIN_BINDING,3,58,0.05172413793103448,0.8142683575184416,0.7670956734213868,639/3065/55636,PRDM1/HDAC1/CHD7,ENSG00000057657/ENSG00000116478/ENSG00000171316
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_PROTEIN_ADP_RIBOSYLASE_ACTIVITY,1,16,0.0625,0.8142683575184416,0.7670956734213868,57097,PARP11,ENSG00000111224
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_PROTEIN_DEACETYLASE_ACTIVITY,2,27,0.07407407407407407,0.8142683575184416,0.7670956734213868,54531/3065,MIER2/HDAC1,ENSG00000105556/ENSG00000116478
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_PROTEIN_DEMETHYLASE_ACTIVITY,2,28,0.07142857142857142,0.8142683575184416,0.7670956734213868,80853/23030,KDM7A/KDM4B,ENSG00000006459/ENSG00000127663
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_PROTEIN_KINASE_C_ACTIVITY,1,16,0.0625,0.8142683575184416,0.7670956734213868,5579,PRKCB,ENSG00000166501
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_PROTEIN_KINASE_C_BINDING,3,55,0.05454545454545454,0.8142683575184416,0.7670956734213868,6385/5579/4082,SDC4/PRKCB/MARCKS,ENSG00000124145/ENSG00000166501/ENSG00000277443
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_PROTEIN_N_TERMINUS_BINDING,5,107,0.04672897196261682,0.8142683575184416,0.7670956734213868,3065/4778/4647/2035/9612,HDAC1/NFE2/MYO7A/EPB41/NCOR2,ENSG00000116478/ENSG00000123405/ENSG00000137474/ENSG00000159023/ENSG00000196498
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_PROTEIN_SERINE_THREONINE_PHOSPHATASE_INHIBITOR_ACTIVITY,1,11,0.09090909090909091,0.8142683575184416,0.7670956734213868,94274,PPP1R14A,ENSG00000167641
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_PROTEIN_TYROSINE_KINASE_ACTIVITY,7,135,0.05185185185185185,0.8142683575184416,0.7670956734213868,4145/7294/2322/2048/10461/2047/7465,MATK/TXK/FLT3/EPHB2/MERTK/EPHB1/WEE1,ENSG00000007264/ENSG00000074966/ENSG00000122025/ENSG00000133216/ENSG00000153208/ENSG00000154928/ENSG00000166483
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_PROTON_EXPORTING_ATPASE_ACTIVITY_PHOSPHORYLATIVE_MECHANISM,1,17,0.058823529411764705,0.8142683575184416,0.7670956734213868,489,ATP2A3,ENSG00000074370
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_QUATERNARY_AMMONIUM_GROUP_BINDING,2,29,0.06896551724137931,0.8142683575184416,0.7670956734213868,3512/10125,JCHAIN/RASGRP1,ENSG00000132465/ENSG00000172575
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_QUATERNARY_AMMONIUM_GROUP_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,1,10,0.1,0.8142683575184416,0.7670956734213868,85413,SLC22A16,ENSG00000004809
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_RAB_GTPASE_BINDING,8,171,0.04678362573099415,0.8142683575184416,0.7670956734213868,4804/23216/22898/10938/84958/8416/22836/5866,NGFR/TBC1D1/DENND3/EHD1/SYTL1/ANXA9/RHOBTB3/RAB3IL1,ENSG00000064300/ENSG00000065882/ENSG00000105339/ENSG00000110047/ENSG00000142765/ENSG00000143412/ENSG00000164292/ENSG00000167994
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_RAB_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY,2,33,0.06060606060606061,0.8142683575184416,0.7670956734213868,22898/5866,DENND3/RAB3IL1,ENSG00000105339/ENSG00000167994
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_RACEMASE_AND_EPIMERASE_ACTIVITY,1,17,0.058823529411764705,0.8142683575184416,0.7670956734213868,130589,GALM,ENSG00000143891
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_RACEMASE_AND_EPIMERASE_ACTIVITY_ACTING_ON_CARBOHYDRATES_AND_DERIVATIVES,1,11,0.09090909090909091,0.8142683575184416,0.7670956734213868,130589,GALM,ENSG00000143891
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_RAL_GTPASE_BINDING,1,15,0.06666666666666667,0.8142683575184416,0.7670956734213868,23179,RGL1,ENSG00000143344
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_RETINOIC_ACID_RECEPTOR_BINDING,2,27,0.07407407407407407,0.8142683575184416,0.7670956734213868,5916/9612,RARG/NCOR2,ENSG00000172819/ENSG00000196498
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_RHO_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY,3,60,0.05,0.8142683575184416,0.7670956734213868,64857/89846/5863,PLEKHG2/FGD3/RGL2,ENSG00000090924/ENSG00000127084/ENSG00000237441
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_RIBONUCLEASE_ACTIVITY,6,113,0.05309734513274336,0.8142683575184416,0.7670956734213868,6035/85441/146857/6036/6039/2081,RNASE1/HELZ2/SLFN13/RNASE2/RNASE6/ERN1,ENSG00000129538/ENSG00000130589/ENSG00000154760/ENSG00000169385/ENSG00000169413/ENSG00000178607
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_RIBOSOMAL_SMALL_SUBUNIT_BINDING,1,17,0.058823529411764705,0.8142683575184416,0.7670956734213868,5292,PIM1,ENSG00000137193
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_RNA_7_METHYLGUANOSINE_CAP_BINDING,1,12,0.08333333333333333,0.8142683575184416,0.7670956734213868,317649,EIF4E3,ENSG00000163412
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_RNA_POLYMERASE_II_CTD_HEPTAPEPTIDE_REPEAT_KINASE_ACTIVITY,1,12,0.08333333333333333,0.8142683575184416,0.7670956734213868,1021,CDK6,ENSG00000105810
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_RNA_POLYMERASE_II_REPRESSING_TRANSCRIPTION_FACTOR_BINDING,2,35,0.05714285714285714,0.8142683575184416,0.7670956734213868,54531/3065,MIER2/HDAC1,ENSG00000105556/ENSG00000116478
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_S_ADENOSYL_L_METHIONINE_BINDING,1,16,0.0625,0.8142683575184416,0.7670956734213868,154743,BMT2,ENSG00000164603
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_SCAFFOLD_PROTEIN_BINDING,3,60,0.05,0.8142683575184416,0.7670956734213868,3757/8440/5144,KCNH2/NCK2/PDE4D,ENSG00000055118/ENSG00000071051/ENSG00000113448
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_SECONDARY_ACTIVE_SULFATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,1,13,0.07692307692307693,0.8142683575184416,0.7670956734213868,284129,SLC26A11,ENSG00000181045
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_SECONDARY_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,10,236,0.0423728813559322,0.8142683575184416,0.7670956734213868,28231/9057/8140/79939/85414/6571/353189/28232/284129/57419,SLCO4A1/SLC7A6/SLC7A5/SLC35E1/SLC45A3/SLC18A2/SLCO4C1/SLCO3A1/SLC26A11/SLC24A3,ENSG00000101187/ENSG00000103064/ENSG00000103257/ENSG00000127526/ENSG00000158715/ENSG00000165646/ENSG00000173930/ENSG00000176463/ENSG00000181045/ENSG00000185052
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_SEMAPHORIN_RECEPTOR_ACTIVITY,1,12,0.08333333333333333,0.8142683575184416,0.7670956734213868,10154,PLXNC1,ENSG00000136040
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_SEQUENCE_SPECIFIC_SINGLE_STRANDED_DNA_BINDING,1,15,0.06666666666666667,0.8142683575184416,0.7670956734213868,79991,STN1,ENSG00000107960
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_SERINE_TYPE_EXOPEPTIDASE_ACTIVITY,1,10,0.1,0.8142683575184416,0.7670956734213868,5547,PRCP,ENSG00000137509
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_SEROTONIN_RECEPTOR_ACTIVITY,2,34,0.058823529411764705,0.8142683575184416,0.7670956734213868,3274/59340,HRH2/HRH4,ENSG00000113749/ENSG00000134489
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_SH3_DOMAIN_BINDING,6,131,0.04580152671755725,0.8142683575184416,0.7670956734213868,8728/8751/30011/653361/3059/342184,ADAM19/ADAM15/SH3KBP1/NCF1/HCLS1/FMN1,ENSG00000135074/ENSG00000143537/ENSG00000147010/ENSG00000158517/ENSG00000180353/ENSG00000248905
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_SIGNALING_RECEPTOR_COMPLEX_ADAPTOR_ACTIVITY,2,41,0.04878048780487805,0.8142683575184416,0.7670956734213868,8440/10636,NCK2/RGS14,ENSG00000071051/ENSG00000169220
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_SINGLE_STRANDED_TELOMERIC_DNA_BINDING,1,12,0.08333333333333333,0.8142683575184416,0.7670956734213868,79991,STN1,ENSG00000107960
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_SODIUM_CHLORIDE_SYMPORTER_ACTIVITY,1,11,0.09090909090909091,0.8142683575184416,0.7670956734213868,6571,SLC18A2,ENSG00000165646
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_SPECTRIN_BINDING,2,28,0.07142857142857142,0.8142683575184416,0.7670956734213868,4647/2035,MYO7A/EPB41,ENSG00000137474/ENSG00000159023
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_SPHINGOLIPID_TRANSPORTER_ACTIVITY,1,14,0.07142857142857142,0.8142683575184416,0.7670956734213868,124976,SPNS2,ENSG00000183018
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_STORE_OPERATED_CALCIUM_CHANNEL_ACTIVITY,1,10,0.1,0.8142683575184416,0.7670956734213868,80228,ORAI2,ENSG00000160991
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_STRUCTURAL_CONSTITUENT_OF_MYELIN_SHEATH,1,10,0.1,0.8142683575184416,0.7670956734213868,152189,CMTM8,ENSG00000170293
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_STRUCTURAL_CONSTITUENT_OF_SKIN_EPIDERMIS,1,14,0.07142857142857142,0.8142683575184416,0.7670956734213868,5266,PI3,ENSG00000124102
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_STRUCTURAL_MOLECULE_ACTIVITY_CONFERRING_ELASTICITY,1,11,0.09090909090909091,0.8142683575184416,0.7670956734213868,11117,EMILIN1,ENSG00000138080
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_SULFATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,1,17,0.058823529411764705,0.8142683575184416,0.7670956734213868,284129,SLC26A11,ENSG00000181045
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_SULFUR_COMPOUND_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,2,42,0.047619047619047616,0.8142683575184416,0.7670956734213868,1497/284129,CTNS/SLC26A11,ENSG00000040531/ENSG00000181045
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_SULFURIC_ESTER_HYDROLASE_ACTIVITY,1,17,0.058823529411764705,0.8142683575184416,0.7670956734213868,55959,SULF2,ENSG00000196562
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_SUPEROXIDE_GENERATING_NADPH_OXIDASE_ACTIVATOR_ACTIVITY,1,10,0.1,0.8142683575184416,0.7670956734213868,653361,NCF1,ENSG00000158517
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_SUPEROXIDE_GENERATING_NADPH_OXIDASE_ACTIVITY,1,13,0.07692307692307693,0.8142683575184416,0.7670956734213868,653361,NCF1,ENSG00000158517
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_TAU_PROTEIN_BINDING,3,45,0.06666666666666667,0.8142683575184416,0.7670956734213868,2033/5641/6622,EP300/LGMN/SNCA,ENSG00000100393/ENSG00000100600/ENSG00000145335
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_TELOMERIC_DNA_BINDING,2,36,0.05555555555555555,0.8142683575184416,0.7670956734213868,79991/641,STN1/BLM,ENSG00000107960/ENSG00000197299
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_THIOESTERASE_BINDING,1,11,0.09090909090909091,0.8142683575184416,0.7670956734213868,7187,TRAF3,ENSG00000131323
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_TRANSCRIPTION_COREPRESSOR_ACTIVITY,9,194,0.04639175257731959,0.8142683575184416,0.7670956734213868,50943/54531/3065/55809/863/57326/10409/167465/9612,FOXP3/MIER2/HDAC1/TRERF1/CBFA2T3/PBXIP1/BASP1/ZNF366/NCOR2,ENSG00000049768/ENSG00000105556/ENSG00000116478/ENSG00000124496/ENSG00000129993/ENSG00000163346/ENSG00000176788/ENSG00000178175/ENSG00000196498
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_TRANSCRIPTION_COREPRESSOR_BINDING,1,14,0.07142857142857142,0.8142683575184416,0.7670956734213868,10783,NEK6,ENSG00000119408
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_TRANSFERASE_ACTIVITY_TRANSFERRING_GLYCOSYL_GROUPS,11,275,0.04,0.8142683575184416,0.7670956734213868,29929/64131/3955/57097/7903/22856/2589/55790/374907/2529/256435,ALG6/XYLT1/LFNG/PARP11/ST8SIA4/CHSY1/GALNT1/CSGALNACT1/B3GNT8/FUT7/ST6GALNAC3,ENSG00000088035/ENSG00000103489/ENSG00000106003/ENSG00000111224/ENSG00000113532/ENSG00000131873/ENSG00000141429/ENSG00000147408/ENSG00000177191/ENSG00000180549/ENSG00000184005
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_TRANSMEMBRANE_RECEPTOR_PROTEIN_KINASE_ACTIVITY,4,80,0.05,0.8142683575184416,0.7670956734213868,2322/2048/10461/2047,FLT3/EPHB2/MERTK/EPHB1,ENSG00000122025/ENSG00000133216/ENSG00000153208/ENSG00000154928
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_TRANSMEMBRANE_RECEPTOR_PROTEIN_PHOSPHATASE_ACTIVITY,1,17,0.058823529411764705,0.8142683575184416,0.7670956734213868,5791,PTPRE,ENSG00000132334
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_TUBULIN_BINDING,16,365,0.043835616438356165,0.8142683575184416,0.7670956734213868,54820/81610/23046/4033/6903/23281/8291/3801/127829/6622/2620/283234/10636/10123/50861/342184,NDE1/FAM83D/KIF21B/LRMP/TBCC/MTUS2/DYSF/KIFC3/ARL8A/SNCA/GAS2/CCDC88B/RGS14/ARL4C/STMN3/FMN1,ENSG00000072864/ENSG00000101447/ENSG00000116852/ENSG00000118308/ENSG00000124659/ENSG00000132938/ENSG00000135636/ENSG00000140859/ENSG00000143862/ENSG00000145335/ENSG00000148935/ENSG00000168071/ENSG00000169220/ENSG00000188042/ENSG00000197457/ENSG00000248905
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_TUMOR_NECROSIS_FACTOR_ACTIVATED_RECEPTOR_ACTIVITY,1,10,0.1,0.8142683575184416,0.7670956734213868,8792,TNFRSF11A,ENSG00000141655
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_TUMOR_NECROSIS_FACTOR_RECEPTOR_SUPERFAMILY_BINDING,3,48,0.0625,0.8142683575184416,0.7670956734213868,8740/7187/4050,TNFSF14/TRAF3/LTB,ENSG00000125735/ENSG00000131323/ENSG00000227507
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_UDP_GLYCOSYLTRANSFERASE_ACTIVITY,6,144,0.041666666666666664,0.8142683575184416,0.7670956734213868,64131/3955/22856/2589/55790/374907,XYLT1/LFNG/CHSY1/GALNT1/CSGALNACT1/B3GNT8,ENSG00000103489/ENSG00000106003/ENSG00000131873/ENSG00000141429/ENSG00000147408/ENSG00000177191
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_UDP_XYLOSYLTRANSFERASE_ACTIVITY,1,11,0.09090909090909091,0.8142683575184416,0.7670956734213868,64131,XYLT1,ENSG00000103489
C5,GO:MF,module_P337_BAL_EOS.pct_01,692,589,15813,GO_VINCULIN_BINDING,1,11,0.09090909090909091,0.8142683575184416,0.7670956734213868,5829,PXN,ENSG00000089159
