group,size_group,gs_cat,gs_subcat,size_cat.subcat,group_in_cat.subcat,pathway,size_pathway,group_in_pathway,k/K,pval,FDR,qvalue,genes
STRING.cluster,377,C2,CP:REACTOME,13343,248,REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS,432,17,0.03935185185185185,0.002979343267091204,0.13349379993515104,0.12271454611143058,"c(""AXIN1"", ""MAPK3"", ""NOTCH1"", ""BRAF"", ""MAML1"", ""TGFA"", ""CAMK2G"", ""TPM4"", ""PDGFA"", ""TPM3"", ""APBB1IP"", ""CDK8"", ""ETV6"", ""NRG1"", ""PSMC6"", ""PSMD6"", ""FLT3LG"")"
STRING.cluster,377,C2,CP:REACTOME,13343,248,REACTOME_SIGNALLING_TO_ERKS,34,4,0.11764705882352941,0.0034855639387599315,0.14971803030506753,0.13762871491042167,"c(""MAPK3"", ""BRAF"", ""MAPK11"", ""NTRK1"")"
STRING.cluster,377,C2,CP:WIKIPATHWAYS,13343,248,WP_AMPLIFICATION_AND_EXPANSION_OF_ONCOGENIC_PATHWAYS_AS_METASTATIC_TRAITS,17,3,0.17647058823529413,0.003557015838781302,0.14971803030506753,0.13762871491042167,"c(""CYTIP"", ""NOTCH1"", ""VEGFA"")"
STRING.cluster,377,C2,CP:WIKIPATHWAYS,13343,248,WP_CHEMOKINE_SIGNALING_PATHWAY,165,9,0.05454545454545454,0.0037169471653317357,0.1518482239013465,0.13958690128629708,"c(""CCL21"", ""CCL27"", ""MAPK3"", ""BRAF"", ""CXCR5"", ""SHC4"", ""CCL7"", ""CCL26"", ""TIAM2"")"
STRING.cluster,377,C2,CP:WIKIPATHWAYS,13343,248,WP_NOTCH1_REGULATION_OF_ENDOTHELIAL_CELL_CALCIFICATION,18,3,0.16666666666666666,0.004210358381451215,0.16681890157588392,0.15334873829074094,"c(""PLAT"", ""NOTCH1"", ""VEGFA"")"
STRING.cluster,377,C2,CP:REACTOME,13343,248,REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES,58,5,0.08620689655172414,0.004378659519231639,0.16681890157588392,0.15334873829074094,"c(""CCL21"", ""CCL27"", ""CXCR5"", ""CCL7"", ""CXCL1"")"
STRING.cluster,377,C2,CP:KEGG,13343,248,KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM,83,6,0.07228915662650602,0.004443700041978189,0.16681890157588392,0.15334873829074094,"c(""ITGA9"", ""CACNG8"", ""TPM4"", ""TPM1"", ""TPM3"", ""CACNA2D3"")"
STRING.cluster,377,C2,CP:PID,13343,248,PID_RAC1_REG_PATHWAY,38,4,0.10526315789473684,0.005235938660657661,0.19138733683298662,0.17593334059218127,"c(""ARHGEF2"", ""CHN1"", ""RASGRF1"", ""TIAM2"")"
STRING.cluster,377,C2,CP:WIKIPATHWAYS,13343,248,WP_BMP_SIGNALING_IN_EYELID_DEVELOPMENT,20,3,0.15,0.005723404897931357,0.2038412667494014,0.1873816502345678,"c(""MAPK3"", ""NOTCH1"", ""TGFA"")"
STRING.cluster,377,C2,CP:REACTOME,13343,248,REACTOME_G_ALPHA_I_SIGNALLING_EVENTS,314,13,0.041401273885350316,0.005951946810294379,0.2066813529874723,0.18999240739176532,"c(""DRD4"", ""CCL21"", ""CCL27"", ""CXCR5"", ""CAMK2G"", ""RGS18"", ""GABBR1"", ""PPP3CA"", ""CXCL1"", ""PRKCA"", ""TAS2R14"", ""S1PR2"", ""SSTR3"")"
STRING.cluster,377,C2,CP:KEGG,13343,248,KEGG_DILATED_CARDIOMYOPATHY,90,6,0.06666666666666667,0.006586326653228573,0.22313189564230457,0.20511461438681028,"c(""ITGA9"", ""CACNG8"", ""TPM4"", ""TPM1"", ""TPM3"", ""CACNA2D3"")"
STRING.cluster,377,C2,CP:BIOCARTA,13343,248,BIOCARTA_EDG1_PATHWAY,22,3,0.13636363636363635,0.007523387245153104,0.24880916389327765,0.22871851449550665,"c(""MAPK3"", ""PDGFA"", ""PRKCA"")"
STRING.cluster,377,C2,CP:REACTOME,13343,248,REACTOME_MAPK_FAMILY_SIGNALING_CASCADES,327,13,0.039755351681957186,0.00825060712715638,0.2665137976655863,0.24499354823110622,"c(""MAPK3"", ""BRAF"", ""TGFA"", ""CAMK2G"", ""IL3RA"", ""PDGFA"", ""RET"", ""APBB1IP"", ""NRG1"", ""PSMC6"", ""RASGRF1"", ""PSMD6"", ""FLT3LG"")"
STRING.cluster,377,C2,CP:PID,13343,248,PID_VEGFR1_2_PATHWAY,69,5,0.07246376811594203,0.009113777498234336,0.26862958098638295,0.2469384879212478,"c(""MAPK3"", ""BRAF"", ""MAPK11"", ""PRKCA"", ""VEGFA"")"
STRING.cluster,377,C2,CP:WIKIPATHWAYS,13343,248,WP_MALIGNANT_PLEURAL_MESOTHELIOMA,446,16,0.03587443946188341,0.009275008398912918,0.26862958098638295,0.2469384879212478,"c(""CSF3"", ""BARD1"", ""AXIN1"", ""MAPK3"", ""CDK2"", ""CDH2"", ""TGFA"", ""PDGFA"", ""HMGN1"", ""CXCL1"", ""CDH24"", ""IL34"", ""IL10"", ""NTRK1"", ""FLT3LG"", ""VEGFA"")"
STRING.cluster,377,C2,CP:REACTOME,13343,248,REACTOME_SIGNALING_BY_MODERATE_KINASE_ACTIVITY_BRAF_MUTANTS,45,4,0.08888888888888889,0.009554354340591547,0.26862958098638295,0.2469384879212478,"c(""MAPK3"", ""BRAF"", ""CAMK2G"", ""APBB1IP"")"
STRING.cluster,377,C2,CP:KEGG,13343,248,KEGG_DORSO_VENTRAL_AXIS_FORMATION,24,3,0.125,0.009622076263539893,0.26862958098638295,0.2469384879212478,"c(""MAPK3"", ""NOTCH1"", ""ETV6"")"
STRING.cluster,377,C2,CP:REACTOME,13343,248,REACTOME_OTHER_INTERLEUKIN_SIGNALING,24,3,0.125,0.009622076263539893,0.26862958098638295,0.2469384879212478,"c(""CSF3"", ""IL16"", ""IL34"")"
STRING.cluster,377,C2,CP:REACTOME,13343,248,REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES,24,3,0.125,0.009622076263539893,0.26862958098638295,0.2469384879212478,"c(""MAPK3"", ""MAPK11"", ""PRKCA"")"
STRING.cluster,377,C2,CP:KEGG,13343,248,KEGG_LONG_TERM_POTENTIATION,70,5,0.07142857142857142,0.00966989132420385,0.26862958098638295,0.2469384879212478,"c(""MAPK3"", ""BRAF"", ""CAMK2G"", ""PPP3CA"", ""PRKCA"")"
STRING.cluster,377,C2,CP:REACTOME,13343,248,REACTOME_INTERLEUKIN_10_SIGNALING,46,4,0.08695652173913043,0.010314932453131288,0.2809302191646933,0.2582458837079103,"c(""CSF3"", ""LIF"", ""CXCL1"", ""IL10"")"
STRING.cluster,377,C2,CP:REACTOME,13343,248,REACTOME_NOTCH1_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION,48,4,0.08333333333333333,0.011951155962551623,0.3094057490041942,0.28442209354862463,"c(""NOTCH1"", ""MAML1"", ""TLE4"", ""CDK8"")"
STRING.cluster,377,C2,CP:PID,13343,248,PID_INTEGRIN_CS_PATHWAY,26,3,0.11538461538461539,0.012028733222625262,0.3094057490041942,0.28442209354862463,"c(""ITGA9"", ""ITGAM"", ""ITGAX"")"
STRING.cluster,377,C2,CP:PID,13343,248,PID_VEGFR1_PATHWAY,26,3,0.11538461538461539,0.012028733222625262,0.3094057490041942,0.28442209354862463,"c(""MAPK3"", ""PRKCA"", ""VEGFA"")"
STRING.cluster,377,C2,CP:KEGG,13343,248,KEGG_VEGF_SIGNALING_PATHWAY,76,5,0.06578947368421052,0.013502295608603589,0.3409943381881888,0.3134599918322709,"c(""MAPK3"", ""MAPK11"", ""PPP3CA"", ""PRKCA"", ""VEGFA"")"
STRING.cluster,377,C2,CP:REACTOME,13343,248,REACTOME_ACTIVATION_OF_THE_AP_1_FAMILY_OF_TRANSCRIPTION_FACTORS,10,2,0.2,0.014032668967970958,0.3472575933707167,0.31921750654289677,"c(""MAPK3"", ""MAPK11"")"
STRING.cluster,377,C2,CP:BIOCARTA,13343,248,BIOCARTA_PDGF_PATHWAY,28,3,0.10714285714285714,0.014750322540584799,0.3472575933707167,0.31921750654289677,"c(""MAPK3"", ""PDGFA"", ""PRKCA"")"
STRING.cluster,377,C2,CP:REACTOME,13343,248,REACTOME_CREB1_PHOSPHORYLATION_THROUGH_NMDA_RECEPTOR_MEDIATED_ACTIVATION_OF_RAS_SIGNALING,28,3,0.10714285714285714,0.014750322540584799,0.3472575933707167,0.31921750654289677,"c(""MAPK3"", ""CAMK2G"", ""RASGRF1"")"
STRING.cluster,377,C2,CP:WIKIPATHWAYS,13343,248,WP_SPHINGOLIPID_METABOLISM_IN_SENESCENCE,28,3,0.10714285714285714,0.014750322540584799,0.3472575933707167,0.31921750654289677,"c(""CDK2"", ""PRKCA"", ""S1PR2"")"
STRING.cluster,377,C2,CP:KEGG,13343,248,KEGG_CARDIAC_MUSCLE_CONTRACTION,79,5,0.06329113924050633,0.015755297016317962,0.35785081278174485,0.3289553528886791,"c(""CACNG8"", ""TPM4"", ""TPM1"", ""TPM3"", ""CACNA2D3"")"
STRING.cluster,377,C2,CP:PID,13343,248,PID_P73PATHWAY,79,5,0.06329113924050633,0.015755297016317962,0.35785081278174485,0.3289553528886791,"c(""CDK2"", ""MAPK11"", ""BUB3"", ""GRAMD4"", ""NTRK1"")"
STRING.cluster,377,C2,CP:BIOCARTA,13343,248,BIOCARTA_INFLAM_PATHWAY,29,3,0.10344827586206896,0.016230814402627736,0.35785081278174485,0.3289553528886791,"c(""CSF3"", ""PDGFA"", ""IL10"")"
STRING.cluster,377,C2,CP:PID,13343,248,PID_S1P_S1P3_PATHWAY,29,3,0.10344827586206896,0.016230814402627736,0.35785081278174485,0.3289553528886791,"c(""MAPK3"", ""S1PR2"", ""VEGFA"")"
STRING.cluster,377,C2,CP:WIKIPATHWAYS,13343,248,WP_DNA_IRDAMAGE_AND_CELLULAR_RESPONSE_VIA_ATR,81,5,0.06172839506172839,0.017388912761932485,0.3588186347198512,0.3298450258915384,"c(""BARD1"", ""CDK2"", ""USP1"", ""RPA2"", ""UIMC1"")"
STRING.cluster,377,C2,CP:BIOCARTA,13343,248,BIOCARTA_GPCR_PATHWAY,30,3,0.1,0.01779171074734463,0.3588186347198512,0.3298450258915384,"c(""MAPK3"", ""PPP3CA"", ""PRKCA"")"
STRING.cluster,377,C2,CP:PID,13343,248,PID_RETINOIC_ACID_PATHWAY,30,3,0.1,0.01779171074734463,0.3588186347198512,0.3298450258915384,"c(""MAPK3"", ""PRKCA"", ""VDR"")"
STRING.cluster,377,C2,CP:KEGG,13343,248,KEGG_NON_SMALL_CELL_LUNG_CANCER,54,4,0.07407407407407407,0.017824683798178354,0.3588186347198512,0.3298450258915384,"c(""MAPK3"", ""BRAF"", ""TGFA"", ""PRKCA"")"
STRING.cluster,377,C2,CP:REACTOME,13343,248,REACTOME_SIGNALING_BY_PTK6,54,4,0.07407407407407407,0.017824683798178354,0.3588186347198512,0.3298450258915384,"c(""CDK2"", ""KHDRBS2"", ""KHDRBS3"", ""NRG1"")"
STRING.cluster,377,C2,CP:WIKIPATHWAYS,13343,248,WP_APOPTOSISRELATED_NETWORK_DUE_TO_ALTERED_NOTCH3_IN_OVARIAN_CANCER,54,4,0.07407407407407407,0.017824683798178354,0.3588186347198512,0.3298450258915384,"c(""AXIN1"", ""IL7R"", ""SERBP1"", ""NRG1"")"
STRING.cluster,377,C2,CP:WIKIPATHWAYS,13343,248,WP_MAPK_SIGNALING_PATHWAY,249,10,0.040160642570281124,0.01815977283898595,0.3596778102895368,0.3306348254186716,"c(""MAPK3"", ""CACNG8"", ""BRAF"", ""MAPK11"", ""PDGFA"", ""PPP3CA"", ""RASGRF1"", ""PRKCA"", ""CACNA2D3"", ""NTRK1"")"
STRING.cluster,377,C2,CP:KEGG,13343,248,KEGG_PATHWAYS_IN_CANCER,325,12,0.036923076923076927,0.018597048325481057,0.3596778102895368,0.3306348254186716,"c(""AXIN1"", ""MAPK3"", ""CDK2"", ""BRAF"", ""TGFA"", ""PDGFA"", ""RET"", ""TPM3"", ""PRKCA"", ""NTRK1"", ""FLT3LG"", ""VEGFA"")"
STRING.cluster,377,C2,CP:REACTOME,13343,248,REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS,145,7,0.04827586206896552,0.01866578365408742,0.3596778102895368,0.3306348254186716,"c(""ACTR3"", ""COPS3"", ""TGFA"", ""IL7R"", ""EPN2"", ""FNBP1"", ""PACSIN1"")"
STRING.cluster,377,C2,CP:PID,13343,248,PID_IL2_1PATHWAY,55,4,0.07272727272727272,0.018949991225195986,0.3596778102895368,0.3306348254186716,"c(""MAPK3"", ""CDK2"", ""MAPK11"", ""SOCS2"")"
STRING.cluster,377,C2,CP:REACTOME,13343,248,REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS,31,3,0.0967741935483871,0.019433322606276348,0.3596778102895368,0.3306348254186716,"c(""CACNG8"", ""CAMK2G"", ""PRKCA"")"
STRING.cluster,377,C2,CP:REACTOME,13343,248,REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION,84,5,0.05952380952380952,0.02004356137557242,0.3596778102895368,0.3306348254186716,"c(""MED28"", ""ANGPTL4"", ""CDK19"", ""CDK8"", ""MED6"")"
STRING.cluster,377,C2,CP:REACTOME,13343,248,REACTOME_PHASE_0_RAPID_DEPOLARISATION,32,3,0.09375,0.021155852465206983,0.3596778102895368,0.3306348254186716,"c(""CACNG8"", ""CAMK2G"", ""SCN9A"")"
STRING.cluster,377,C2,CP:WIKIPATHWAYS,13343,248,WP_DEVELOPMENT_AND_HETEROGENEITY_OF_THE_ILC_FAMILY,32,3,0.09375,0.021155852465206983,0.3596778102895368,0.3306348254186716,"c(""IL23A"", ""IL9"", ""IL17A"")"
STRING.cluster,377,C2,CP:WIKIPATHWAYS,13343,248,WP_CARDIAC_HYPERTROPHIC_RESPONSE,57,4,0.07017543859649122,0.021330202321332484,0.3596778102895368,0.3306348254186716,"c(""MAPK3"", ""PPP3CA"", ""NRG1"", ""PRKCA"")"
STRING.cluster,377,C2,CP:REACTOME,13343,248,REACTOME_NEURONAL_SYSTEM,411,14,0.0340632603406326,0.021630115144506034,0.3596778102895368,0.3306348254186716,"c(""KCNA5"", ""MAPK3"", ""CACNG8"", ""SYN1"", ""KCNS1"", ""KCNG2"", ""CAMK2G"", ""KCNK17"", ""GABBR1"", ""NRG1"", ""RASGRF1"", ""PRKCA"", ""BEGAIN"", ""CACNA2D3"")"
STRING.cluster,377,C2,CP:KEGG,13343,248,KEGG_HEMATOPOIETIC_CELL_LINEAGE,87,5,0.05747126436781609,0.022950742969650172,0.3596778102895368,0.3306348254186716,"c(""CSF3"", ""IL7R"", ""IL3RA"", ""ITGAM"", ""FLT3LG"")"
STRING.cluster,377,C2,CP:REACTOME,13343,248,REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS,87,5,0.05747126436781609,0.022950742969650172,0.3596778102895368,0.3306348254186716,"c(""HNRNPD"", ""MAPK11"", ""PSMC6"", ""PRKCA"", ""PSMD6"")"
STRING.cluster,377,C2,CP:BIOCARTA,13343,248,BIOCARTA_BCR_PATHWAY,33,3,0.09090909090909091,0.02295939941729481,0.3596778102895368,0.3306348254186716,"c(""MAPK3"", ""PPP3CA"", ""PRKCA"")"
STRING.cluster,377,C2,CP:PID,13343,248,PID_NCADHERIN_PATHWAY,33,3,0.09090909090909091,0.02295939941729481,0.3596778102895368,0.3306348254186716,"c(""AXIN1"", ""CDH2"", ""CAMK2G"")"
STRING.cluster,377,C2,CP:REACTOME,13343,248,REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX,33,3,0.09090909090909091,0.02295939941729481,0.3596778102895368,0.3306348254186716,"c(""CDC6"", ""CDK2"", ""RPA2"")"
STRING.cluster,377,C2,CP:WIKIPATHWAYS,13343,248,WP_PROSTAGLANDIN_SIGNALING,33,3,0.09090909090909091,0.02295939941729481,0.3596778102895368,0.3306348254186716,"c(""IL17A"", ""CXCL1"", ""VEGFA"")"
STRING.cluster,377,C2,CP:REACTOME,13343,248,REACTOME_ADVANCED_GLYCOSYLATION_ENDPRODUCT_RECEPTOR_SIGNALING,13,2,0.15384615384615385,0.02344920872010392,0.3596778102895368,0.3306348254186716,"c(""MAPK3"", ""S100A12"")"
STRING.cluster,377,C2,CP:REACTOME,13343,248,REACTOME_POU5F1_OCT4_SOX2_NANOG_ACTIVATE_GENES_RELATED_TO_PROLIFERATION,13,2,0.15384615384615385,0.02344920872010392,0.3596778102895368,0.3306348254186716,"c(""DPPA4"", ""NR6A1"")"
STRING.cluster,377,C2,CP:PID,13343,248,PID_ATF2_PATHWAY,59,4,0.06779661016949153,0.02388571277181573,0.3596778102895368,0.3306348254186716,"c(""IL23A"", ""MAPK3"", ""MAPK11"", ""PRKCA"")"
