category,subcategory,group,size.group,size.overlap.category,size.category,Description,size.overlap.term,size.term,k.K,p.adjust,qvalue,ENTREZIDs,SYMBOLs,ENSEMBLIDs
C2,CP:KEGG,module_P337_BAL_EOS.pct_01,692,219,5245,KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY,3,75,0.04,0.9658882221508651,0.9077896824726177,2213/973/5579,FCGR2B/CD79A/PRKCB,ENSG00000072694/ENSG00000105369/ENSG00000166501
C2,CP:KEGG,module_P337_BAL_EOS.pct_01,692,219,5245,KEGG_BASAL_CELL_CARCINOMA,4,55,0.07272727272727272,0.9658882221508651,0.9077896824726177,6932/81029/51176/8321,TCF7/WNT5B/LEF1/FZD1,ENSG00000081059/ENSG00000111186/ENSG00000138795/ENSG00000157240
C2,CP:KEGG,module_P337_BAL_EOS.pct_01,692,219,5245,KEGG_BASAL_TRANSCRIPTION_FACTORS,1,35,0.02857142857142857,0.9658882221508651,0.9077896824726177,6879,TAF7,ENSG00000178913
C2,CP:KEGG,module_P337_BAL_EOS.pct_01,692,219,5245,KEGG_BASE_EXCISION_REPAIR,2,35,0.05714285714285714,0.9658882221508651,0.9077896824726177,5427/8930,POLE2/MBD4,ENSG00000100479/ENSG00000129071
C2,CP:KEGG,module_P337_BAL_EOS.pct_01,692,219,5245,KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS,1,22,0.045454545454545456,0.9658882221508651,0.9077896824726177,9415,FADS2,ENSG00000134824
C2,CP:KEGG,module_P337_BAL_EOS.pct_01,692,219,5245,KEGG_BLADDER_CANCER,3,42,0.07142857142857142,0.9658882221508651,0.9077896824726177,23604/4318/3576,DAPK2/MMP9/CXCL8,ENSG00000035664/ENSG00000100985/ENSG00000169429
C2,CP:KEGG,module_P337_BAL_EOS.pct_01,692,219,5245,KEGG_CALCIUM_SIGNALING_PATHWAY,10,178,0.056179775280898875,0.9658882221508651,0.9077896824726177,489/3274/1910/5330/2774/113026/5579/5724/5613/155,ATP2A3/HRH2/EDNRB/PLCB2/GNAL/PLCD3/PRKCB/PTAFR/PRKX/ADRB3,ENSG00000074370/ENSG00000113749/ENSG00000136160/ENSG00000137841/ENSG00000141404/ENSG00000161714/ENSG00000166501/ENSG00000169403/ENSG00000183943/ENSG00000188778
C2,CP:KEGG,module_P337_BAL_EOS.pct_01,692,219,5245,KEGG_CELL_ADHESION_MOLECULES_CAMS,6,133,0.045112781954887216,0.9658882221508651,0.9077896824726177,3385/6385/3695/940/6402/3112,ICAM3/SDC4/ITGB7/CD28/SELL/HLA-DOB,ENSG00000076662/ENSG00000124145/ENSG00000139626/ENSG00000178562/ENSG00000188404/ENSG00000241106
C2,CP:KEGG,module_P337_BAL_EOS.pct_01,692,219,5245,KEGG_CELL_CYCLE,6,125,0.048,0.9658882221508651,0.9077896824726177,2033/1021/3065/894/7465/2810,EP300/CDK6/HDAC1/CCND2/WEE1/SFN,ENSG00000100393/ENSG00000105810/ENSG00000116478/ENSG00000118971/ENSG00000166483/ENSG00000175793
C2,CP:KEGG,module_P337_BAL_EOS.pct_01,692,219,5245,KEGG_CHRONIC_MYELOID_LEUKEMIA,2,73,0.0273972602739726,0.9658882221508651,0.9077896824726177,1021/3065,CDK6/HDAC1,ENSG00000105810/ENSG00000116478
C2,CP:KEGG,module_P337_BAL_EOS.pct_01,692,219,5245,KEGG_CIRCADIAN_RHYTHM_MAMMAL,1,13,0.07692307692307693,0.9658882221508651,0.9077896824726177,406,ARNTL,ENSG00000133794
C2,CP:KEGG,module_P337_BAL_EOS.pct_01,692,219,5245,KEGG_COLORECTAL_CANCER,2,62,0.03225806451612903,0.9658882221508651,0.9077896824726177,6932/51176,TCF7/LEF1,ENSG00000081059/ENSG00000138795
C2,CP:KEGG,module_P337_BAL_EOS.pct_01,692,219,5245,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES,3,69,0.043478260869565216,0.9658882221508651,0.9077896824726177,5054/2162/2153,SERPINE1/F13A1/F5,ENSG00000106366/ENSG00000124491/ENSG00000198734
C2,CP:KEGG,module_P337_BAL_EOS.pct_01,692,219,5245,KEGG_CYSTEINE_AND_METHIONINE_METABOLISM,1,34,0.029411764705882353,0.9658882221508651,0.9077896824726177,10993,SDS,ENSG00000135094
C2,CP:KEGG,module_P337_BAL_EOS.pct_01,692,219,5245,KEGG_DILATED_CARDIOMYOPATHY,3,90,0.03333333333333333,0.9658882221508651,0.9077896824726177,3674/3695/5613,ITGA2B/ITGB7/PRKX,ENSG00000005961/ENSG00000139626/ENSG00000183943
C2,CP:KEGG,module_P337_BAL_EOS.pct_01,692,219,5245,KEGG_DNA_REPLICATION,1,36,0.027777777777777776,0.9658882221508651,0.9077896824726177,5427,POLE2,ENSG00000100479
C2,CP:KEGG,module_P337_BAL_EOS.pct_01,692,219,5245,KEGG_DRUG_METABOLISM_OTHER_ENZYMES,2,51,0.0392156862745098,0.9658882221508651,0.9077896824726177,7371/978,UCK2/CDA,ENSG00000143179/ENSG00000158825
C2,CP:KEGG,module_P337_BAL_EOS.pct_01,692,219,5245,KEGG_ECM_RECEPTOR_INTERACTION,5,84,0.05952380952380952,0.9658882221508651,0.9077896824726177,3674/7060/6696/6385/3695,ITGA2B/THBS4/SPP1/SDC4/ITGB7,ENSG00000005961/ENSG00000113296/ENSG00000118785/ENSG00000124145/ENSG00000139626
C2,CP:KEGG,module_P337_BAL_EOS.pct_01,692,219,5245,KEGG_ENDOMETRIAL_CANCER,2,52,0.038461538461538464,0.9658882221508651,0.9077896824726177,6932/51176,TCF7/LEF1,ENSG00000081059/ENSG00000138795
C2,CP:KEGG,module_P337_BAL_EOS.pct_01,692,219,5245,KEGG_ERBB_SIGNALING_PATHWAY,4,87,0.04597701149425287,0.9658882221508651,0.9077896824726177,8440/5058/7039/5579,NCK2/PAK1/TGFA/PRKCB,ENSG00000071051/ENSG00000149269/ENSG00000163235/ENSG00000166501
C2,CP:KEGG,module_P337_BAL_EOS.pct_01,692,219,5245,KEGG_ETHER_LIPID_METABOLISM,2,33,0.06060606060606061,0.9658882221508651,0.9077896824726177,7941/5051,PLA2G7/PAFAH2,ENSG00000146070/ENSG00000158006
C2,CP:KEGG,module_P337_BAL_EOS.pct_01,692,219,5245,KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY,3,79,0.0379746835443038,0.9658882221508651,0.9077896824726177,5603/5579/2205,MAPK13/PRKCB/FCER1A,ENSG00000156711/ENSG00000166501/ENSG00000179639
C2,CP:KEGG,module_P337_BAL_EOS.pct_01,692,219,5245,KEGG_FOCAL_ADHESION,11,199,0.05527638190954774,0.9658882221508651,0.9077896824726177,3674/3082/7414/5829/10398/7060/6696/894/3695/5058/5579,ITGA2B/HGF/VCL/PXN/MYL9/THBS4/SPP1/CCND2/ITGB7/PAK1/PRKCB,ENSG00000005961/ENSG00000019991/ENSG00000035403/ENSG00000089159/ENSG00000101335/ENSG00000113296/ENSG00000118785/ENSG00000118971/ENSG00000139626/ENSG00000149269/ENSG00000166501
C2,CP:KEGG,module_P337_BAL_EOS.pct_01,692,219,5245,KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM,1,34,0.029411764705882353,0.9658882221508651,0.9077896824726177,6652,SORD,ENSG00000140263
C2,CP:KEGG,module_P337_BAL_EOS.pct_01,692,219,5245,KEGG_GALACTOSE_METABOLISM,1,26,0.038461538461538464,0.9658882221508651,0.9077896824726177,8972,MGAM,ENSG00000257335
C2,CP:KEGG,module_P337_BAL_EOS.pct_01,692,219,5245,KEGG_GAP_JUNCTION,3,90,0.03333333333333333,0.9658882221508651,0.9077896824726177,5330/5579/5613,PLCB2/PRKCB/PRKX,ENSG00000137841/ENSG00000166501/ENSG00000183943
C2,CP:KEGG,module_P337_BAL_EOS.pct_01,692,219,5245,KEGG_GLIOMA,3,65,0.046153846153846156,0.9658882221508651,0.9077896824726177,1021/7039/5579,CDK6/TGFA/PRKCB,ENSG00000105810/ENSG00000163235/ENSG00000166501
C2,CP:KEGG,module_P337_BAL_EOS.pct_01,692,219,5245,KEGG_GLUTATHIONE_METABOLISM,1,50,0.02,0.9658882221508651,0.9077896824726177,2687,GGT5,ENSG00000099998
C2,CP:KEGG,module_P337_BAL_EOS.pct_01,692,219,5245,KEGG_GLYCEROLIPID_METABOLISM,3,49,0.061224489795918366,0.9658882221508651,0.9077896824726177,8527/84803/129642,DGKD/GPAT3/MBOAT2,ENSG00000077044/ENSG00000138678/ENSG00000143797
C2,CP:KEGG,module_P337_BAL_EOS.pct_01,692,219,5245,KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM,2,31,0.06451612903225806,0.9658882221508651,0.9077896824726177,29968/10993,PSAT1/SDS,ENSG00000135069/ENSG00000135094
C2,CP:KEGG,module_P337_BAL_EOS.pct_01,692,219,5245,KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE,1,15,0.06666666666666667,0.9658882221508651,0.9077896824726177,9435,CHST2,ENSG00000175040
C2,CP:KEGG,module_P337_BAL_EOS.pct_01,692,219,5245,KEGG_GLYCOSAMINOGLYCAN_DEGRADATION,1,21,0.047619047619047616,0.9658882221508651,0.9077896824726177,9953,HS3ST3B1,ENSG00000125430
C2,CP:KEGG,module_P337_BAL_EOS.pct_01,692,219,5245,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES,1,15,0.06666666666666667,0.9658882221508651,0.9077896824726177,256435,ST6GALNAC3,ENSG00000184005
C2,CP:KEGG,module_P337_BAL_EOS.pct_01,692,219,5245,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES,1,26,0.038461538461538464,0.9658882221508651,0.9077896824726177,2529,FUT7,ENSG00000180549
C2,CP:KEGG,module_P337_BAL_EOS.pct_01,692,219,5245,KEGG_GNRH_SIGNALING_PATHWAY,5,101,0.04950495049504951,0.9658882221508651,0.9077896824726177,5330/5603/5579/5613/4215,PLCB2/MAPK13/PRKCB/PRKX/MAP3K3,ENSG00000137841/ENSG00000156711/ENSG00000166501/ENSG00000183943/ENSG00000198909
C2,CP:KEGG,module_P337_BAL_EOS.pct_01,692,219,5245,KEGG_GRAFT_VERSUS_HOST_DISEASE,2,41,0.04878048780487805,0.9658882221508651,0.9077896824726177,940/3112,CD28/HLA-DOB,ENSG00000178562/ENSG00000241106
C2,CP:KEGG,module_P337_BAL_EOS.pct_01,692,219,5245,KEGG_HEDGEHOG_SIGNALING_PATHWAY,2,56,0.03571428571428571,0.9658882221508651,0.9077896824726177,81029/5613,WNT5B/PRKX,ENSG00000111186/ENSG00000183943
C2,CP:KEGG,module_P337_BAL_EOS.pct_01,692,219,5245,KEGG_HISTIDINE_METABOLISM,2,29,0.06896551724137931,0.9658882221508651,0.9077896824726177,26/3067,AOC1/HDC,ENSG00000002726/ENSG00000140287
C2,CP:KEGG,module_P337_BAL_EOS.pct_01,692,219,5245,KEGG_HOMOLOGOUS_RECOMBINATION,1,28,0.03571428571428571,0.9658882221508651,0.9077896824726177,641,BLM,ENSG00000197299
C2,CP:KEGG,module_P337_BAL_EOS.pct_01,692,219,5245,KEGG_HUNTINGTONS_DISEASE,5,182,0.027472527472527472,0.9658882221508651,0.9077896824726177,2033/3065/3092/5330/161,EP300/HDAC1/HIP1/PLCB2/AP2A2,ENSG00000100393/ENSG00000116478/ENSG00000127946/ENSG00000137841/ENSG00000183020
C2,CP:KEGG,module_P337_BAL_EOS.pct_01,692,219,5245,KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM,2,83,0.024096385542168676,0.9658882221508651,0.9077896824726177,3674/3695,ITGA2B/ITGB7,ENSG00000005961/ENSG00000139626
C2,CP:KEGG,module_P337_BAL_EOS.pct_01,692,219,5245,KEGG_INOSITOL_PHOSPHATE_METABOLISM,3,54,0.05555555555555555,0.9658882221508651,0.9077896824726177,5330/3628/113026,PLCB2/INPP1/PLCD3,ENSG00000137841/ENSG00000151689/ENSG00000161714
